Монета,Тип операции,bids or asks,Цена входа,Время входа,Цена выхода,Время выхода,Правильный Неправильный,Заработали с сделки
DOGEUSDT,отскок,bids,0.08147,2023-04-29 23:10:11,0.08186,2023-04-29 23:35:46,True,0.04146543057041098
DOGEUSDT,отскок,bids,0.08142,2023-04-30 02:49:58,0.0813,2023-04-30 03:16:11,False,-0.016069625184137164
DOGEUSDT,отскок,bids,0.08109,2023-04-30 03:31:28,0.08094,2023-04-30 03:35:36,False,-0.04676324797951982
DOGEUSDT,отскок,bids,0.08087,2023-04-30 22:00:29,0.08074,2023-04-30 22:08:04,False,-0.035817474624684424
DOGEUSDT,отскок,bids,0.07962,2023-04-30 23:50:26,0.07999,2023-05-01 00:09:03,True,0.04182262443716293
DOGEUSDT,отскок,bids,0.07879,2023-05-01 12:54:45,0.07867,2023-05-01 14:12:28,False,-0.026737421895108908
DOGEUSDT,отскок,bids,0.07852,2023-05-01 17:43:58,0.07838,2023-05-01 18:08:45,False,-0.019500294869287737
DOGEUSDT,отскок,bids,0.07864,2023-05-02 11:21:22,0.07851,2023-05-02 11:35:46,False,-0.042634185634111706
DOGEUSDT,отскок,bids,0.07812,2023-05-02 13:27:19,0.07819,2023-05-02 14:49:14,True,0.029248022947724134
DOGEUSDT,отскок,bids,0.07812,2023-05-02 15:19:36,0.07849,2023-05-02 15:41:34,True,0.03985422224187269
