Монета,Тип операции,bids or asks,Цена входа,Время входа,Цена выхода,Время выхода,Правильный Неправильный,Заработали с сделки
ZRXUSDT,отскок,asks,0.3035,2023-04-07 03:36:50,0.302,2023-04-07 03:37:57,True,0.055541532947744984
ZRXUSDT,отскок,bids,0.3101,2023-04-07 04:00:29,0.3122,2023-04-07 04:01:01,True,0.04818246942689918
ZRXUSDT,отскок,asks,0.3119,2023-04-07 04:01:05,0.3132,2023-04-07 04:01:16,False,-0.08969584095630184
ZRXUSDT,отскок,asks,0.3129,2023-04-07 04:01:20,0.314,2023-04-07 04:02:21,False,-0.033844994859283585
ZRXUSDT,отскок,bids,0.3133,2023-04-07 04:02:49,0.3119,2023-04-07 04:03:38,False,-0.02413417410696839
ZRXUSDT,отскок,asks,0.304,2023-04-07 05:43:25,0.3054,2023-04-07 05:44:08,False,-0.08296441064443696
ZRXUSDT,отскок,asks,0.3056,2023-04-07 05:47:05,0.3067,2023-04-07 05:53:06,False,-0.0021311090948522883
ZRXUSDT,отскок,asks,0.3043,2023-04-07 06:12:14,0.3056,2023-04-07 06:22:32,False,-0.04499236743851355
ZRXUSDT,отскок,asks,0.2968,2023-04-07 09:47:57,0.2955,2023-04-07 09:56:04,True,0.0437992703880728
ZRXUSDT,отскок,asks,0.2985,2023-04-07 10:03:58,0.2971,2023-04-07 10:08:43,True,0.04631557526767227
ZRXUSDT,отскок,asks,0.2953,2023-04-07 10:30:20,0.294,2023-04-07 10:33:53,True,0.041507945746656956
ZRXUSDT,отскок,bids,0.2904,2023-04-07 16:30:23,0.2906,2023-04-07 16:40:40,False,0.030195419035326198
ZRXUSDT,отскок,asks,0.2901,2023-04-07 19:44:25,0.2884,2023-04-07 19:48:32,True,0.049164754657546675
ZRXUSDT,отскок,asks,0.278,2023-04-08 19:00:21,0.279,2023-04-08 19:18:36,False,-0.03596931337888666
ZRXUSDT,отскок,bids,0.2756,2023-04-09 15:09:43,0.2771,2023-04-09 15:10:35,True,0.04728264471422386
ZRXUSDT,отскок,bids,0.2833,2023-04-09 15:30:17,0.2819,2023-04-09 15:30:34,False,-0.10419100097073793
ZRXUSDT,отскок,asks,0.2852,2023-04-09 15:33:45,0.2863,2023-04-09 15:33:57,False,-0.0829804097149858
