Монета,Тип операции,bids or asks,Цена входа,Время входа,Цена выхода,Время выхода,Правильный Неправильный,Заработали с сделки
DOGEUSDT,отскок,bids,0.07741,2023-04-26 23:44:32,0.07722,2023-04-26 23:47:17,False,-0.05879336003100643
DOGEUSDT,отскок,asks,0.08024,2023-04-27 03:26:06,0.08037,2023-04-27 03:27:58,False,-0.027800782161385644
DOGEUSDT,отскок,asks,0.08034,2023-04-27 03:28:52,0.07999,2023-04-27 03:34:36,True,0.0434444357334642
DOGEUSDT,отскок,asks,0.08033,2023-04-27 03:51:06,0.07998,2023-04-27 04:08:23,True,0.04141604955148526
DOGEUSDT,отскок,asks,0.07958,2023-04-27 10:07:27,0.07951,2023-04-27 10:26:08,True,0.022236718756218552
DOGEUSDT,отскок,bids,0.07958,2023-04-27 12:20:14,0.07945,2023-04-27 12:21:27,False,-0.042424386886289946
DOGEUSDT,отскок,bids,0.07958,2023-04-27 14:45:36,0.07945,2023-04-27 14:49:11,False,-0.04233448761667042
DOGEUSDT,отскок,bids,0.07948,2023-04-27 14:55:31,0.07952,2023-04-27 15:25:40,True,0.029359642718113248
DOGEUSDT,отскок,bids,0.0795,2023-04-27 15:26:18,0.07957,2023-04-27 15:29:53,True,0.022933721396889314
DOGEUSDT,отскок,asks,0.07976,2023-04-27 15:30:21,0.0793,2023-04-27 15:30:56,True,0.04936591971493317
DOGEUSDT,отскок,asks,0.07946,2023-04-27 16:55:51,0.07959,2023-04-27 17:01:25,False,-0.018027364573529853
DOGEUSDT,отскок,asks,0.08008,2023-04-27 19:02:31,0.07973,2023-04-27 19:21:14,True,0.03992492083126521
DOGEUSDT,отскок,asks,0.08052,2023-04-27 22:00:52,0.08064,2023-04-27 22:06:49,False,-0.03964829963495448
DOGEUSDT,отскок,asks,0.0803,2023-04-27 22:15:29,0.08042,2023-04-27 22:18:23,False,-0.03359601673137071
DOGEUSDT,отскок,asks,0.08042,2023-04-27 22:22:59,0.08054,2023-04-27 22:23:38,False,-0.039545489032366224
DOGEUSDT,отскок,asks,0.08044,2023-04-27 22:26:40,0.08056,2023-04-27 22:34:50,False,-0.033786184852185354
DOGEUSDT,отскок,asks,0.08051,2023-04-27 22:48:01,0.08047,2023-04-27 23:01:12,True,0.029195219344869648
DOGEUSDT,отскок,asks,0.08028,2023-04-27 23:38:20,0.0804,2023-04-28 00:22:59,False,-0.005077797854625768
DOGEUSDT,отскок,asks,0.08028,2023-04-28 00:29:30,0.0802,2023-04-28 00:56:37,True,0.017277836163483194
DOGEUSDT,отскок,asks,0.08004,2023-04-28 02:39:13,0.08017,2023-04-28 02:54:02,False,-0.026795456039924302
DOGEUSDT,отскок,asks,0.08011,2023-04-28 19:05:48,0.07975,2023-04-28 19:25:39,True,0.04362742597946052
DOGEUSDT,отскок,asks,0.08014,2023-04-28 22:00:40,0.0803,2023-04-28 22:03:00,False,-0.04958447039048367
DOGEUSDT,отскок,asks,0.08041,2023-04-28 22:03:19,0.08005,2023-04-28 22:23:23,True,0.040947851987429645
DOGEUSDT,отскок,bids,0.08036,2023-04-29 03:50:36,0.08023,2023-04-29 03:53:20,False,-0.04198466476318968
DOGEUSDT,отскок,asks,0.0808,2023-04-29 04:53:28,0.08094,2023-04-29 06:15:27,False,-0.0072146010703929946
DOGEUSDT,отскок,bids,0.08073,2023-04-29 13:19:35,0.0808,2023-04-29 13:58:05,True,0.021673522412110433
DOGEUSDT,отскок,bids,0.08148,2023-04-29 23:10:05,0.08186,2023-04-29 23:35:46,True,0.043420365869622175
DOGEUSDT,отскок,bids,0.08141,2023-04-30 02:49:56,0.08129,2023-04-30 03:16:14,False,-0.004802952180893636
DOGEUSDT,отскок,bids,0.07809,2023-05-01 04:50:21,0.07794,2023-05-01 04:51:12,False,-0.04076574955175041
DOGEUSDT,отскок,bids,0.0788,2023-05-01 12:54:31,0.07868,2023-05-01 14:12:23,False,-0.026304458072744306
DOGEUSDT,отскок,bids,0.07877,2023-05-01 14:36:38,0.07884,2023-05-01 16:00:09,True,0.022806883102706926
DOGEUSDT,отскок,bids,0.07852,2023-05-01 17:36:50,0.07839,2023-05-01 18:08:11,False,-0.018747262068678248
DOGEUSDT,отскок,bids,0.07811,2023-05-01 19:10:11,0.07797,2023-05-01 19:11:07,False,-0.04535117316173571
DOGEUSDT,отскок,asks,0.07818,2023-05-01 23:39:10,0.07783,2023-05-01 23:57:57,True,0.041898660340186536
DOGEUSDT,отскок,bids,0.07854,2023-05-02 00:59:34,0.07861,2023-05-02 01:50:09,True,0.02181678555197221
DOGEUSDT,отскок,bids,0.07866,2023-05-02 11:21:42,0.07853,2023-05-02 11:28:37,False,-0.04261603753871985
DOGEUSDT,отскок,bids,0.07812,2023-05-02 12:27:22,0.07819,2023-05-02 14:49:13,True,0.029960955339660904
DOGEUSDT,отскок,bids,0.07812,2023-05-02 15:19:35,0.07849,2023-05-02 15:41:32,True,0.03983640455221814
