Монета,Тип операции,bids or asks,Цена входа,Время входа,Цена выхода,Время выхода,Правильный Неправильный,Заработали с сделки
DOGEUSDT,отскок,asks,0.06212,2023-06-19 20:09:48,0.06221,2023-06-19 21:00:05,False,-7.160068990893029
DOGEUSDT,отскок,bids,0.06206,2023-06-20 09:40:16,0.06195,2023-06-20 11:06:27,False,-14.744483393880088
DOGEUSDT,отскок,bids,0.06189,2023-06-20 11:16:54,0.06181,2023-06-20 12:18:47,False,-14.98251297667835
DOGEUSDT,отскок,bids,0.06183,2023-06-20 12:19:28,0.06175,2023-06-20 12:32:10,False,-14.967415068395129
DOGEUSDT,отскок,bids,0.06131,2023-06-20 17:09:51,0.06123,2023-06-20 17:16:12,False,-17.811373272075095
DOGEUSDT,отскок,asks,0.06176,2023-06-20 20:11:46,0.06186,2023-06-20 20:44:29,False,-2.2990473852764914
DOGEUSDT,отскок,bids,0.06255,2023-06-20 23:28:21,0.06284,2023-06-20 23:47:26,True,21.69902764974708
DOGEUSDT,отскок,bids,0.064,2023-06-21 04:18:41,0.06391,2023-06-21 04:19:24,False,-18.816970750018783
DOGEUSDT,отскок,asks,0.06395,2023-06-21 07:58:05,0.06403,2023-06-21 07:59:26,False,-17.251790509441193
