Монета,Тип операции,bids or asks,Цена входа,Время входа,Цена выхода,Время выхода,Правильный Неправильный,Заработали с сделки
DOGEUSDT,отскок,asks,0.06188,2023-06-28 23:40:22,0.06199,2023-06-28 23:44:11,False,-22.639221073046144
DOGEUSDT,отскок,asks,0.06208,2023-06-29 00:02:43,0.06219,2023-06-29 00:03:51,False,-22.534448800204487
DOGEUSDT,отскок,bids,0.06299,2023-06-29 12:09:40,0.06292,2023-06-29 12:13:25,False,-9.803351229097963
DOGEUSDT,отскок,bids,0.06302,2023-06-29 13:04:59,0.0633,2023-06-29 13:19:15,True,20.855146637466436
DOGEUSDT,отскок,bids,0.06374,2023-06-29 15:36:16,0.06364,2023-06-29 15:39:09,False,-17.34480500923173
DOGEUSDT,отскок,bids,0.06374,2023-06-29 15:46:52,0.06368,2023-06-29 15:48:07,False,-14.196747465878232
DOGEUSDT,отскок,bids,0.063,2023-06-29 20:53:09,0.06328,2023-06-29 21:31:56,True,20.844189855723577
DOGEUSDT,отскок,bids,0.06505,2023-06-30 06:32:16,0.06534,2023-06-30 06:35:41,True,20.52060726146799
DOGEUSDT,отскок,asks,0.0655,2023-06-30 07:40:59,0.06561,2023-06-30 07:41:53,False,-21.603991136408126
DOGEUSDT,отскок,bids,0.06524,2023-06-30 07:59:41,0.06517,2023-06-30 07:59:48,False,-15.50271159023489
DOGEUSDT,отскок,asks,0.06545,2023-06-30 08:08:53,0.06551,2023-06-30 08:16:10,False,-8.521148524603149
DOGEUSDT,отскок,asks,0.06571,2023-06-30 11:22:28,0.06584,2023-06-30 11:50:57,False,-4.394175297523908
DOGEUSDT,отскок,bids,0.06549,2023-06-30 12:02:33,0.06578,2023-06-30 12:05:59,True,21.369162580180415
DOGEUSDT,отскок,bids,0.06565,2023-06-30 12:11:46,0.06554,2023-06-30 12:20:52,False,-14.140836988359732
DOGEUSDT,отскок,bids,0.06646,2023-06-30 15:04:56,0.06638,2023-06-30 15:05:05,False,-16.780073725660728
DOGEUSDT,отскок,asks,0.06662,2023-06-30 15:29:20,0.06674,2023-06-30 15:32:05,False,-14.599946609199877
