Монета,Тип операции,bids or asks,Цена входа,Время входа,Цена выхода,Время выхода,Правильный Неправильный
NEOUSDT,отскок,asks,8.99000000,2023-02-11 00:15:44,8.97000000,2023-02-11 00:15:56,True
NEOUSDT,отскок,asks,8.98000000,2023-02-11 00:16:01,8.99000000,2023-02-11 00:17:58,False
NEOUSDT,отскок,asks,8.99000000,2023-02-11 00:18:03,9.00000000,2023-02-11 00:19:16,False
NEOUSDT,отскок,asks,9.00000000,2023-02-11 00:19:26,8.98000000,2023-02-11 00:24:40,True
NEOUSDT,отскок,asks,8.98000000,2023-02-11 00:25:01,8.99000000,2023-02-11 00:26:00,False
NEOUSDT,отскок,asks,8.99000000,2023-02-11 00:26:25,8.97000000,2023-02-11 00:26:33,True
NEOUSDT,отскок,asks,8.98000000,2023-02-11 00:28:48,8.96000000,2023-02-11 00:32:12,True
NEOUSDT,отскок,asks,8.96000000,2023-02-11 00:32:24,8.94000000,2023-02-11 00:34:45,True
NEOUSDT,отскок,asks,8.93000000,2023-02-11 00:35:17,8.94000000,2023-02-11 00:35:32,False
NEOUSDT,пробой,asks,8.94000000,2023-02-11 00:35:38,8.96000000,2023-02-11 00:35:49,True
NEOUSDT,отскок,asks,8.96000000,2023-02-11 00:35:50,8.97000000,2023-02-11 00:36:16,False
NEOUSDT,отскок,bids,8.95000000,2023-02-11 00:36:41,8.94000000,2023-02-11 00:38:23,False
NEOUSDT,пробой,bids,8.94000000,2023-02-11 00:38:45,8.92000000,2023-02-11 00:39:25,True
NEOUSDT,пробой,bids,8.94000000,2023-02-11 00:40:09,8.92000000,2023-02-11 00:40:42,True
NEOUSDT,отскок,asks,8.91000000,2023-02-11 00:40:59,8.92000000,2023-02-11 00:41:01,False
NEOUSDT,пробой,asks,8.93000000,2023-02-11 00:42:30,8.92000000,2023-02-11 00:43:41,False
NEOUSDT,отскок,bids,8.92000000,2023-02-11 00:45:03,8.91000000,2023-02-11 00:45:32,False
NEOUSDT,отскок,bids,8.92000000,2023-02-11 00:45:53,8.94000000,2023-02-11 00:46:46,True
NEOUSDT,пробой,asks,8.95000000,2023-02-11 00:46:56,8.94000000,2023-02-11 00:47:01,False
NEOUSDT,отскок,bids,8.94000000,2023-02-11 00:47:02,8.96000000,2023-02-11 00:47:21,True
NEOUSDT,отскок,asks,8.96000000,2023-02-11 00:47:22,8.97000000,2023-02-11 00:49:05,False
NEOUSDT,отскок,asks,8.98000000,2023-02-11 00:49:09,8.99000000,2023-02-11 00:50:05,False
NEOUSDT,отскок,bids,9.00000000,2023-02-11 00:50:29,8.99000000,2023-02-11 00:51:48,False
NEOUSDT,отскок,bids,8.99000000,2023-02-11 00:51:53,8.98000000,2023-02-11 00:52:13,False
NEOUSDT,пробой,asks,8.98000000,2023-02-11 00:52:18,8.97000000,2023-02-11 00:55:08,False
NEOUSDT,отскок,asks,8.98000000,2023-02-11 00:55:57,8.96000000,2023-02-11 00:59:52,True
NEOUSDT,отскок,bids,8.96000000,2023-02-11 00:59:55,8.98000000,2023-02-11 01:00:34,True
NEOUSDT,отскок,asks,8.98000000,2023-02-11 01:00:34,8.99000000,2023-02-11 01:00:38,False
NEOUSDT,отскок,bids,8.97000000,2023-02-11 01:01:08,8.99000000,2023-02-11 01:06:12,True
NEOUSDT,отскок,bids,8.97000000,2023-02-11 01:06:39,8.96000000,2023-02-11 01:06:40,False
NEOUSDT,пробой,asks,8.98000000,2023-02-11 01:12:42,9.00000000,2023-02-11 01:13:44,True
NEOUSDT,отскок,asks,9.00000000,2023-02-11 01:13:46,9.01000000,2023-02-11 01:17:08,False
NEOUSDT,отскок,bids,8.99000000,2023-02-11 01:18:15,8.98000000,2023-02-11 01:20:45,False
NEOUSDT,пробой,asks,8.98000000,2023-02-11 01:21:44,9.00000000,2023-02-11 01:22:18,True
NEOUSDT,отскок,asks,9.00000000,2023-02-11 01:22:20,8.98000000,2023-02-11 01:27:49,True
NEOUSDT,пробой,asks,8.98000000,2023-02-11 01:28:25,8.97000000,2023-02-11 01:30:00,False
NEOUSDT,отскок,asks,8.97000000,2023-02-11 01:30:12,8.95000000,2023-02-11 01:31:17,True
NEOUSDT,отскок,bids,8.95000000,2023-02-11 01:31:59,8.97000000,2023-02-11 01:33:28,True
NEOUSDT,отскок,asks,8.97000000,2023-02-11 01:33:29,8.98000000,2023-02-11 01:34:17,False
NEOUSDT,отскок,asks,8.98000000,2023-02-11 01:34:21,8.99000000,2023-02-11 01:36:49,False
NEOUSDT,отскок,asks,8.99000000,2023-02-11 01:36:53,9.00000000,2023-02-11 01:39:38,False
NEOUSDT,отскок,bids,9.00000000,2023-02-11 01:40:22,9.02000000,2023-02-11 01:45:05,True
NEOUSDT,отскок,asks,9.02000000,2023-02-11 01:45:06,9.00000000,2023-02-11 01:46:34,True
NEOUSDT,отскок,bids,9.00000000,2023-02-11 01:46:37,9.02000000,2023-02-11 01:47:22,True
NEOUSDT,отскок,asks,9.02000000,2023-02-11 01:47:24,9.00000000,2023-02-11 01:48:20,True
NEOUSDT,отскок,bids,8.99000000,2023-02-11 01:50:37,8.98000000,2023-02-11 01:51:33,False
NEOUSDT,отскок,asks,9.00000000,2023-02-11 01:53:37,8.98000000,2023-02-11 01:56:46,True
NEOUSDT,отскок,asks,8.98000000,2023-02-11 01:56:54,8.96000000,2023-02-11 02:00:50,True
NEOUSDT,отскок,bids,8.96000000,2023-02-11 02:01:14,8.95000000,2023-02-11 02:01:27,False
NEOUSDT,отскок,asks,8.96000000,2023-02-11 02:01:36,8.97000000,2023-02-11 02:01:53,False
NEOUSDT,пробой,asks,8.98000000,2023-02-11 02:02:12,9.00000000,2023-02-11 02:06:05,True
NEOUSDT,отскок,asks,9.00000000,2023-02-11 02:06:06,9.01000000,2023-02-11 02:06:24,False
NEOUSDT,отскок,bids,9.01000000,2023-02-11 02:07:00,9.03000000,2023-02-11 02:07:20,True
NEOUSDT,отскок,asks,9.03000000,2023-02-11 02:07:21,9.04000000,2023-02-11 02:08:01,False
NEOUSDT,отскок,bids,9.03000000,2023-02-11 02:08:29,9.05000000,2023-02-11 02:09:19,True
NEOUSDT,отскок,asks,9.05000000,2023-02-11 02:09:19,9.06000000,2023-02-11 02:10:00,False
NEOUSDT,пробой,asks,9.04000000,2023-02-11 02:10:38,9.06000000,2023-02-11 02:11:20,True
NEOUSDT,отскок,asks,9.06000000,2023-02-11 02:11:22,9.04000000,2023-02-11 02:13:02,True
NEOUSDT,отскок,asks,9.06000000,2023-02-11 02:13:35,9.04000000,2023-02-11 02:25:40,True
NEOUSDT,пробой,bids,9.05000000,2023-02-11 02:27:24,9.03000000,2023-02-11 02:31:59,True
NEOUSDT,отскок,bids,9.03000000,2023-02-11 02:31:59,9.02000000,2023-02-11 02:35:56,False
NEOUSDT,отскок,bids,9.03000000,2023-02-11 02:36:28,9.05000000,2023-02-11 02:42:14,True
NEOUSDT,отскок,asks,9.05000000,2023-02-11 02:42:14,9.06000000,2023-02-11 02:44:59,False
NEOUSDT,пробой,asks,9.05000000,2023-02-11 02:45:14,9.04000000,2023-02-11 02:50:05,False
NEOUSDT,пробой,bids,9.05000000,2023-02-11 02:51:04,9.06000000,2023-02-11 02:52:29,False
NEOUSDT,пробой,asks,9.05000000,2023-02-11 02:52:40,9.04000000,2023-02-11 02:53:12,False
NEOUSDT,отскок,asks,9.06000000,2023-02-11 02:58:08,9.04000000,2023-02-11 02:59:28,True
NEOUSDT,отскок,bids,9.03000000,2023-02-11 03:00:00,9.02000000,2023-02-11 03:00:25,False
NEOUSDT,отскок,asks,9.03000000,2023-02-11 03:00:33,9.04000000,2023-02-11 03:00:57,False
NEOUSDT,пробой,asks,9.04000000,2023-02-11 03:02:31,9.03000000,2023-02-11 03:04:04,False
NEOUSDT,отскок,asks,9.03000000,2023-02-11 03:04:24,9.01000000,2023-02-11 03:05:25,True
NEOUSDT,отскок,bids,9.00000000,2023-02-11 03:05:52,8.98000000,2023-02-11 03:07:21,False
NEOUSDT,пробой,asks,8.98000000,2023-02-11 03:07:26,9.00000000,2023-02-11 03:07:45,True
NEOUSDT,отскок,asks,9.01000000,2023-02-11 03:07:48,8.99000000,2023-02-11 03:09:05,True
NEOUSDT,отскок,bids,8.98000000,2023-02-11 03:10:33,8.97000000,2023-02-11 03:12:03,False
NEOUSDT,отскок,asks,8.98000000,2023-02-11 03:12:10,8.96000000,2023-02-11 03:14:20,True
NEOUSDT,отскок,bids,8.96000000,2023-02-11 03:14:23,8.95000000,2023-02-11 03:15:00,False
NEOUSDT,отскок,asks,8.95000000,2023-02-11 03:15:16,8.93000000,2023-02-11 03:16:22,True
NEOUSDT,пробой,asks,8.93000000,2023-02-11 03:16:24,8.92000000,2023-02-11 03:18:42,False
NEOUSDT,отскок,bids,8.92000000,2023-02-11 03:18:49,8.91000000,2023-02-11 03:19:53,False
NEOUSDT,отскок,asks,8.92000000,2023-02-11 03:20:01,8.93000000,2023-02-11 03:21:33,False
NEOUSDT,пробой,bids,8.93000000,2023-02-11 03:21:35,8.94000000,2023-02-11 03:22:28,False
NEOUSDT,пробой,asks,8.94000000,2023-02-11 03:22:45,8.96000000,2023-02-11 03:24:52,True
NEOUSDT,отскок,asks,8.96000000,2023-02-11 03:24:54,8.94000000,2023-02-11 03:25:34,True
NEOUSDT,пробой,asks,8.95000000,2023-02-11 03:25:36,8.94000000,2023-02-11 03:25:37,False
NEOUSDT,отскок,bids,8.94000000,2023-02-11 03:25:39,8.93000000,2023-02-11 03:26:01,False
NEOUSDT,пробой,asks,8.93000000,2023-02-11 03:26:04,8.95000000,2023-02-11 03:27:20,True
NEOUSDT,отскок,asks,8.97000000,2023-02-11 03:27:32,8.95000000,2023-02-11 03:28:38,True
NEOUSDT,отскок,bids,8.95000000,2023-02-11 03:28:42,8.94000000,2023-02-11 03:29:32,False
NEOUSDT,отскок,asks,8.95000000,2023-02-11 03:29:43,8.96000000,2023-02-11 03:29:52,False
NEOUSDT,отскок,asks,8.96000000,2023-02-11 03:30:05,8.94000000,2023-02-11 03:30:29,True
NEOUSDT,отскок,asks,8.95000000,2023-02-11 03:31:22,8.93000000,2023-02-11 03:31:26,True
NEOUSDT,пробой,asks,8.93000000,2023-02-11 03:31:29,8.95000000,2023-02-11 03:31:34,True
NEOUSDT,отскок,asks,8.95000000,2023-02-11 03:31:36,8.96000000,2023-02-11 03:34:22,False
NEOUSDT,пробой,asks,8.94000000,2023-02-11 03:35:16,8.93000000,2023-02-11 03:36:32,False
NEOUSDT,отскок,bids,8.92000000,2023-02-11 03:38:04,8.91000000,2023-02-11 03:39:47,False
NEOUSDT,отскок,bids,8.91000000,2023-02-11 03:40:04,8.90000000,2023-02-11 03:44:15,False
NEOUSDT,отскок,bids,8.90000000,2023-02-11 03:44:35,8.89000000,2023-02-11 03:46:54,False
NEOUSDT,отскок,asks,8.91000000,2023-02-11 03:47:22,8.92000000,2023-02-11 03:47:51,False
NEOUSDT,отскок,bids,8.92000000,2023-02-11 03:48:26,8.94000000,2023-02-11 03:49:29,True
NEOUSDT,отскок,asks,8.95000000,2023-02-11 03:49:45,8.98000000,2023-02-11 03:50:28,False
NEOUSDT,пробой,asks,8.98000000,2023-02-11 03:51:20,8.97000000,2023-02-11 03:53:00,False
NEOUSDT,отскок,bids,8.97000000,2023-02-11 03:53:04,8.96000000,2023-02-11 03:56:18,False
NEOUSDT,отскок,bids,8.96000000,2023-02-11 03:56:26,8.98000000,2023-02-11 03:58:55,True
NEOUSDT,отскок,asks,8.98000000,2023-02-11 03:58:56,8.99000000,2023-02-11 04:00:07,False
NEOUSDT,отскок,bids,8.99000000,2023-02-11 04:00:18,8.98000000,2023-02-11 04:02:08,False
NEOUSDT,отскок,asks,8.98000000,2023-02-11 04:02:51,8.96000000,2023-02-11 04:03:18,True
NEOUSDT,отскок,asks,8.94000000,2023-02-11 04:08:12,8.95000000,2023-02-11 04:08:55,False
NEOUSDT,отскок,bids,8.95000000,2023-02-11 04:10:15,8.94000000,2023-02-11 04:15:59,False
NEOUSDT,пробой,bids,8.94000000,2023-02-11 04:16:27,8.95000000,2023-02-11 04:17:48,False
NEOUSDT,отскок,bids,8.96000000,2023-02-11 04:19:44,8.98000000,2023-02-11 04:22:00,True
NEOUSDT,отскок,asks,8.98000000,2023-02-11 04:22:01,8.96000000,2023-02-11 04:22:55,True
NEOUSDT,отскок,bids,8.96000000,2023-02-11 04:22:58,8.95000000,2023-02-11 04:25:47,False
NEOUSDT,отскок,asks,8.95000000,2023-02-11 04:25:58,8.93000000,2023-02-11 04:30:50,True
NEOUSDT,пробой,asks,8.93000000,2023-02-11 04:30:52,8.92000000,2023-02-11 04:33:11,False
NEOUSDT,отскок,asks,8.93000000,2023-02-11 04:33:16,8.91000000,2023-02-11 04:35:04,True
NEOUSDT,отскок,asks,8.91000000,2023-02-11 04:36:19,8.89000000,2023-02-11 04:36:35,True
NEOUSDT,пробой,bids,8.89000000,2023-02-11 04:37:19,8.87000000,2023-02-11 04:41:21,True
NEOUSDT,отскок,bids,8.87000000,2023-02-11 04:41:21,8.86000000,2023-02-11 04:41:39,False
NEOUSDT,отскок,asks,8.87000000,2023-02-11 04:45:30,8.88000000,2023-02-11 04:46:16,False
NEOUSDT,отскок,asks,8.88000000,2023-02-11 04:46:20,8.89000000,2023-02-11 04:46:44,False
NEOUSDT,отскок,asks,8.87000000,2023-02-11 04:48:30,8.85000000,2023-02-11 04:48:51,True
NEOUSDT,отскок,asks,8.86000000,2023-02-11 04:49:11,8.84000000,2023-02-11 04:50:09,True
NEOUSDT,пробой,bids,8.84000000,2023-02-11 04:50:13,8.85000000,2023-02-11 04:50:29,False
NEOUSDT,отскок,asks,8.85000000,2023-02-11 04:50:35,8.83000000,2023-02-11 04:54:36,True
NEOUSDT,пробой,bids,8.84000000,2023-02-11 04:54:43,8.85000000,2023-02-11 04:55:44,False
NEOUSDT,отскок,asks,8.85000000,2023-02-11 04:57:13,8.86000000,2023-02-11 04:59:40,False
NEOUSDT,отскок,asks,8.86000000,2023-02-11 05:01:44,8.84000000,2023-02-11 05:03:44,True
NEOUSDT,пробой,bids,8.84000000,2023-02-11 05:06:22,8.82000000,2023-02-11 05:08:20,True
NEOUSDT,пробой,bids,8.84000000,2023-02-11 05:11:58,8.85000000,2023-02-11 05:17:19,False
NEOUSDT,отскок,asks,8.86000000,2023-02-11 05:17:37,8.87000000,2023-02-11 05:22:12,False
NEOUSDT,отскок,asks,8.87000000,2023-02-11 05:22:15,8.88000000,2023-02-11 05:23:40,False
NEOUSDT,отскок,asks,8.89000000,2023-02-11 05:25:57,8.90000000,2023-02-11 05:30:01,False
NEOUSDT,отскок,asks,8.90000000,2023-02-11 05:30:05,8.88000000,2023-02-11 05:32:00,True
NEOUSDT,отскок,bids,8.87000000,2023-02-11 05:32:48,8.89000000,2023-02-11 05:34:33,True
NEOUSDT,пробой,bids,8.89000000,2023-02-11 05:34:40,8.87000000,2023-02-11 05:38:42,True
NEOUSDT,отскок,bids,8.88000000,2023-02-11 05:38:44,8.86000000,2023-02-11 05:39:56,False
NEOUSDT,отскок,bids,8.86000000,2023-02-11 05:40:01,8.88000000,2023-02-11 05:45:07,True
NEOUSDT,отскок,asks,8.88000000,2023-02-11 05:49:28,8.86000000,2023-02-11 05:50:40,True
NEOUSDT,отскок,asks,8.87000000,2023-02-11 05:50:47,8.85000000,2023-02-11 05:55:17,True
NEOUSDT,отскок,asks,8.86000000,2023-02-11 05:55:21,8.87000000,2023-02-11 05:59:10,False
NEOUSDT,отскок,asks,8.87000000,2023-02-11 05:59:14,8.88000000,2023-02-11 06:02:45,False
NEOUSDT,отскок,bids,8.87000000,2023-02-11 06:05:18,8.89000000,2023-02-11 06:14:01,True
NEOUSDT,отскок,asks,8.89000000,2023-02-11 06:14:03,8.90000000,2023-02-11 06:15:05,False
NEOUSDT,отскок,asks,8.90000000,2023-02-11 06:15:14,8.91000000,2023-02-11 06:18:13,False
NEOUSDT,отскок,asks,8.91000000,2023-02-11 06:18:21,8.92000000,2023-02-11 06:20:43,False
NEOUSDT,отскок,asks,8.92000000,2023-02-11 06:25:25,8.90000000,2023-02-11 06:28:32,True
NEOUSDT,отскок,asks,8.92000000,2023-02-11 06:42:25,8.90000000,2023-02-11 06:49:49,True
NEOUSDT,отскок,asks,8.90000000,2023-02-11 06:52:33,8.88000000,2023-02-11 07:06:27,True
NEOUSDT,отскок,asks,8.87000000,2023-02-11 07:07:34,8.85000000,2023-02-11 07:09:20,True
NEOUSDT,отскок,asks,8.86000000,2023-02-11 07:09:33,8.84000000,2023-02-11 07:12:39,True
NEOUSDT,отскок,asks,8.86000000,2023-02-11 07:14:43,8.84000000,2023-02-11 07:20:16,True
NEOUSDT,пробой,asks,8.84000000,2023-02-11 07:20:18,8.86000000,2023-02-11 07:22:55,True
NEOUSDT,отскок,asks,8.86000000,2023-02-11 07:22:58,8.84000000,2023-02-11 07:27:41,True
NEOUSDT,пробой,bids,8.84000000,2023-02-11 07:28:07,8.82000000,2023-02-11 07:31:04,True
NEOUSDT,отскок,bids,8.82000000,2023-02-11 07:31:04,8.84000000,2023-02-11 07:42:15,True
NEOUSDT,отскок,asks,8.84000000,2023-02-11 07:42:16,8.85000000,2023-02-11 07:46:06,False
NEOUSDT,отскок,asks,8.86000000,2023-02-11 07:46:11,8.84000000,2023-02-11 07:46:44,True
NEOUSDT,пробой,asks,8.84000000,2023-02-11 07:50:57,8.83000000,2023-02-11 07:52:03,False
NEOUSDT,отскок,bids,8.83000000,2023-02-11 07:52:07,8.85000000,2023-02-11 07:54:05,True
NEOUSDT,отскок,asks,8.85000000,2023-02-11 07:54:07,8.83000000,2023-02-11 08:00:10,True
NEOUSDT,отскок,asks,8.83000000,2023-02-11 08:01:35,8.81000000,2023-02-11 08:06:25,True
NEOUSDT,отскок,bids,8.81000000,2023-02-11 08:06:29,8.83000000,2023-02-11 08:13:45,True
NEOUSDT,отскок,asks,8.83000000,2023-02-11 08:13:46,8.84000000,2023-02-11 08:14:27,False
NEOUSDT,пробой,asks,8.84000000,2023-02-11 08:14:58,8.86000000,2023-02-11 08:15:57,True
NEOUSDT,отскок,asks,8.86000000,2023-02-11 08:16:01,8.87000000,2023-02-11 08:16:16,False
NEOUSDT,отскок,asks,8.87000000,2023-02-11 08:16:20,8.85000000,2023-02-11 08:16:49,True
NEOUSDT,отскок,asks,8.86000000,2023-02-11 08:19:56,8.87000000,2023-02-11 08:20:46,False
NEOUSDT,отскок,bids,8.86000000,2023-02-11 08:23:17,8.88000000,2023-02-11 08:25:58,True
NEOUSDT,отскок,asks,8.88000000,2023-02-11 08:25:58,8.86000000,2023-02-11 08:32:12,True
NEOUSDT,отскок,asks,8.87000000,2023-02-11 08:33:12,8.88000000,2023-02-11 08:33:13,False
NEOUSDT,отскок,asks,8.88000000,2023-02-11 08:33:16,8.89000000,2023-02-11 08:34:45,False
NEOUSDT,пробой,asks,8.88000000,2023-02-11 08:38:10,8.90000000,2023-02-11 08:39:36,True
NEOUSDT,отскок,asks,8.90000000,2023-02-11 08:39:41,8.91000000,2023-02-11 08:43:37,False
NEOUSDT,отскок,asks,8.91000000,2023-02-11 08:43:41,8.89000000,2023-02-11 08:44:09,True
NEOUSDT,отскок,asks,8.89000000,2023-02-11 08:45:16,8.87000000,2023-02-11 08:50:12,True
NEOUSDT,отскок,asks,8.87000000,2023-02-11 08:51:42,8.85000000,2023-02-11 09:05:54,True
NEOUSDT,пробой,asks,8.84000000,2023-02-11 09:06:17,8.86000000,2023-02-11 09:06:24,True
NEOUSDT,отскок,asks,8.86000000,2023-02-11 09:06:26,8.84000000,2023-02-11 09:07:26,True
NEOUSDT,пробой,asks,8.84000000,2023-02-11 09:07:28,8.83000000,2023-02-11 09:08:39,False
NEOUSDT,отскок,bids,8.83000000,2023-02-11 09:09:03,8.85000000,2023-02-11 09:09:10,True
NEOUSDT,отскок,asks,8.85000000,2023-02-11 09:09:11,8.83000000,2023-02-11 09:09:30,True
NEOUSDT,отскок,bids,8.83000000,2023-02-11 09:09:33,8.85000000,2023-02-11 09:11:28,True
NEOUSDT,отскок,asks,8.85000000,2023-02-11 09:11:29,8.83000000,2023-02-11 09:12:05,True
NEOUSDT,отскок,bids,8.83000000,2023-02-11 09:12:09,8.85000000,2023-02-11 09:12:51,True
NEOUSDT,отскок,asks,8.85000000,2023-02-11 09:12:52,8.86000000,2023-02-11 09:13:29,False
NEOUSDT,отскок,asks,8.86000000,2023-02-11 09:13:34,8.84000000,2023-02-11 09:16:37,True
NEOUSDT,пробой,asks,8.84000000,2023-02-11 09:16:39,8.86000000,2023-02-11 09:20:53,True
NEOUSDT,отскок,asks,8.86000000,2023-02-11 09:20:56,8.84000000,2023-02-11 09:22:14,True
NEOUSDT,пробой,bids,8.84000000,2023-02-11 09:23:15,8.85000000,2023-02-11 09:25:39,False
NEOUSDT,отскок,asks,8.85000000,2023-02-11 09:25:45,8.83000000,2023-02-11 09:31:43,True
NEOUSDT,отскок,bids,8.83000000,2023-02-11 09:31:47,8.82000000,2023-02-11 09:32:42,False
NEOUSDT,пробой,bids,8.82000000,2023-02-11 09:33:51,8.83000000,2023-02-11 09:36:42,False
NEOUSDT,отскок,asks,8.83000000,2023-02-11 09:39:16,8.81000000,2023-02-11 09:52:58,True
NEOUSDT,отскок,bids,8.81000000,2023-02-11 09:53:01,8.83000000,2023-02-11 09:53:29,True
NEOUSDT,отскок,asks,8.83000000,2023-02-11 09:53:30,8.81000000,2023-02-11 09:55:00,True
NEOUSDT,отскок,bids,8.81000000,2023-02-11 09:55:03,8.83000000,2023-02-11 09:57:26,True
NEOUSDT,отскок,asks,8.83000000,2023-02-11 09:57:27,8.81000000,2023-02-11 10:02:26,True
NEOUSDT,отскок,bids,8.81000000,2023-02-11 10:03:22,8.80000000,2023-02-11 10:15:52,False
NEOUSDT,пробой,bids,8.80000000,2023-02-11 10:16:02,8.78000000,2023-02-11 10:18:00,True
NEOUSDT,отскок,bids,8.78000000,2023-02-11 10:18:01,8.77000000,2023-02-11 10:22:55,False
NEOUSDT,отскок,asks,8.78000000,2023-02-11 10:23:24,8.76000000,2023-02-11 10:24:17,True
NEOUSDT,пробой,asks,8.75000000,2023-02-11 10:24:19,8.73000000,2023-02-11 10:24:19,False
NEOUSDT,отскок,asks,8.75000000,2023-02-11 10:24:28,8.76000000,2023-02-11 10:25:51,False
NEOUSDT,пробой,bids,8.76000000,2023-02-11 10:25:54,8.77000000,2023-02-11 10:29:06,False
NEOUSDT,пробой,bids,8.77000000,2023-02-11 10:30:04,8.75000000,2023-02-11 10:31:31,True
NEOUSDT,пробой,bids,8.76000000,2023-02-11 10:31:35,8.74000000,2023-02-11 10:35:19,True
NEOUSDT,отскок,bids,8.74000000,2023-02-11 10:35:21,8.73000000,2023-02-11 10:36:24,False
NEOUSDT,отскок,asks,8.76000000,2023-02-11 10:36:53,8.77000000,2023-02-11 10:37:52,False
NEOUSDT,пробой,bids,8.78000000,2023-02-11 10:38:59,8.79000000,2023-02-11 10:40:07,False
NEOUSDT,пробой,bids,8.79000000,2023-02-11 10:40:11,8.80000000,2023-02-11 10:41:02,False
NEOUSDT,отскок,asks,8.79000000,2023-02-11 10:41:04,8.80000000,2023-02-11 10:41:26,False
NEOUSDT,отскок,bids,8.79000000,2023-02-11 10:41:54,8.81000000,2023-02-11 10:47:47,True
NEOUSDT,отскок,asks,8.81000000,2023-02-11 10:47:48,8.82000000,2023-02-11 10:47:53,False
NEOUSDT,отскок,bids,8.81000000,2023-02-11 10:50:00,8.86000000,2023-02-11 10:51:44,True
NEOUSDT,отскок,bids,8.85000000,2023-02-11 10:51:53,8.84000000,2023-02-11 10:56:51,False
NEOUSDT,отскок,asks,8.85000000,2023-02-11 10:59:07,8.83000000,2023-02-11 10:59:43,True
NEOUSDT,отскок,asks,8.83000000,2023-02-11 11:00:38,8.81000000,2023-02-11 11:02:37,True
NEOUSDT,отскок,asks,8.81000000,2023-02-11 11:03:37,8.79000000,2023-02-11 11:09:44,True
NEOUSDT,отскок,asks,8.80000000,2023-02-11 11:09:56,8.78000000,2023-02-11 11:11:15,True
NEOUSDT,отскок,asks,8.80000000,2023-02-11 11:11:57,8.81000000,2023-02-11 11:14:09,False
NEOUSDT,отскок,asks,8.81000000,2023-02-11 11:15:01,8.79000000,2023-02-11 11:18:16,True
NEOUSDT,отскок,bids,8.78000000,2023-02-11 11:20:35,8.77000000,2023-02-11 11:23:31,False
NEOUSDT,отскок,asks,8.78000000,2023-02-11 11:24:45,8.79000000,2023-02-11 11:26:43,False
NEOUSDT,пробой,asks,8.77000000,2023-02-11 11:27:49,8.79000000,2023-02-11 11:36:04,True
NEOUSDT,отскок,asks,8.79000000,2023-02-11 11:36:06,8.80000000,2023-02-11 11:37:10,False
NEOUSDT,пробой,bids,8.80000000,2023-02-11 11:37:13,8.78000000,2023-02-11 11:37:51,True
NEOUSDT,отскок,bids,8.79000000,2023-02-11 11:38:58,8.78000000,2023-02-11 11:39:26,False
NEOUSDT,пробой,bids,8.79000000,2023-02-11 11:40:30,8.80000000,2023-02-11 11:42:18,False
NEOUSDT,пробой,bids,8.80000000,2023-02-11 11:42:23,8.81000000,2023-02-11 11:45:13,False
NEOUSDT,отскок,bids,8.81000000,2023-02-11 11:45:18,8.83000000,2023-02-11 11:48:43,True
NEOUSDT,отскок,asks,8.83000000,2023-02-11 11:48:44,8.84000000,2023-02-11 11:53:03,False
NEOUSDT,пробой,bids,8.84000000,2023-02-11 11:53:06,8.82000000,2023-02-11 11:53:30,True
NEOUSDT,отскок,bids,8.82000000,2023-02-11 11:53:31,8.81000000,2023-02-11 11:56:55,False
NEOUSDT,отскок,bids,8.81000000,2023-02-11 11:57:01,8.83000000,2023-02-11 12:05:04,True
NEOUSDT,отскок,asks,8.83000000,2023-02-11 12:05:13,8.81000000,2023-02-11 12:05:45,True
NEOUSDT,отскок,bids,8.81000000,2023-02-11 12:05:49,8.83000000,2023-02-11 12:07:58,True
NEOUSDT,отскок,asks,8.83000000,2023-02-11 12:08:00,8.81000000,2023-02-11 12:09:22,True
NEOUSDT,отскок,bids,8.81000000,2023-02-11 12:10:15,8.83000000,2023-02-11 12:10:53,True
NEOUSDT,отскок,asks,8.83000000,2023-02-11 12:10:55,8.84000000,2023-02-11 12:11:40,False
NEOUSDT,отскок,bids,8.83000000,2023-02-11 12:12:04,8.82000000,2023-02-11 12:13:16,False
NEOUSDT,пробой,asks,8.82000000,2023-02-11 12:13:24,8.84000000,2023-02-11 12:15:08,True
NEOUSDT,отскок,asks,8.83000000,2023-02-11 12:15:33,8.81000000,2023-02-11 12:17:22,True
NEOUSDT,отскок,asks,8.81000000,2023-02-11 12:17:39,8.79000000,2023-02-11 12:19:34,True
NEOUSDT,отскок,asks,8.80000000,2023-02-11 12:19:55,8.81000000,2023-02-11 12:22:10,False
NEOUSDT,пробой,asks,8.80000000,2023-02-11 12:26:18,8.79000000,2023-02-11 12:30:53,False
NEOUSDT,отскок,asks,8.80000000,2023-02-11 12:30:58,8.78000000,2023-02-11 12:31:36,True
NEOUSDT,пробой,asks,8.77000000,2023-02-11 12:33:41,8.76000000,2023-02-11 12:35:10,False
NEOUSDT,пробой,asks,8.77000000,2023-02-11 12:36:51,8.76000000,2023-02-11 12:39:04,False
NEOUSDT,отскок,bids,8.76000000,2023-02-11 12:39:57,8.78000000,2023-02-11 12:40:46,True
NEOUSDT,отскок,asks,8.78000000,2023-02-11 12:40:47,8.79000000,2023-02-11 12:41:12,False
NEOUSDT,пробой,bids,8.79000000,2023-02-11 12:41:15,8.80000000,2023-02-11 12:48:11,False
NEOUSDT,пробой,bids,8.80000000,2023-02-11 12:48:15,8.81000000,2023-02-11 12:49:32,False
