Монета,Тип операции,bids or asks,Цена входа,Время входа,Цена выхода,Время выхода,Правильный Неправильный,Заработали с сделки
DOGEUSDT,отскок,asks,0.09717,2023-04-04 23:08:52,0.09673,2023-04-04 23:26:34,True,0.04086650297006484
DOGEUSDT,отскок,asks,0.09915,2023-04-04 23:56:40,0.09871,2023-04-04 23:59:56,True,0.042532806199275304
DOGEUSDT,отскок,bids,0.09841,2023-04-05 00:14:52,0.09827,2023-04-05 00:15:03,False,-0.03832231359348112
DOGEUSDT,отскок,bids,0.09565,2023-04-05 00:37:04,0.09546,2023-04-05 00:37:33,False,-0.03338187957581398
DOGEUSDT,отскок,bids,0.09605,2023-04-05 00:48:11,0.0959,2023-04-05 00:48:26,False,-0.040963289928591454
DOGEUSDT,отскок,bids,0.09312,2023-04-05 03:15:37,0.09298,2023-04-05 03:15:39,False,-0.039720773339877696
DOGEUSDT,отскок,asks,0.09425,2023-04-05 03:27:32,0.09439,2023-04-05 03:31:59,False,0.009043849984866799
DOGEUSDT,отскок,bids,0.09537,2023-04-05 04:07:58,0.09546,2023-04-05 04:15:53,False,0.03213537155776264
DOGEUSDT,отскок,bids,0.09569,2023-04-05 04:21:04,0.09619,2023-04-05 04:24:02,True,0.04603287486004004
DOGEUSDT,отскок,bids,0.09655,2023-04-05 04:26:51,0.09635,2023-04-05 04:31:19,False,-0.008544467178016895
DOGEUSDT,отскок,bids,0.09639,2023-04-05 05:43:39,0.09627,2023-04-05 05:45:56,False,-0.021585432128782406
DOGEUSDT,отскок,bids,0.09678,2023-04-05 06:27:32,0.09665,2023-04-05 06:28:42,False,-0.03655457521226589
DOGEUSDT,отскок,asks,0.0982,2023-04-05 06:37:07,0.09774,2023-04-05 06:39:08,True,0.045459305136013095
DOGEUSDT,отскок,asks,0.09779,2023-04-05 07:32:28,0.09793,2023-04-05 07:32:34,False,-0.0383516655613568
DOGEUSDT,отскок,asks,0.09825,2023-04-05 08:38:45,0.09837,2023-04-05 08:39:30,False,-0.029146589628837535
DOGEUSDT,отскок,asks,0.0975,2023-04-05 09:35:00,0.09707,2023-04-05 09:39:23,True,0.05134841370586379
DOGEUSDT,отскок,bids,0.09789,2023-04-05 14:01:33,0.09835,2023-04-05 14:03:38,True,0.044508090226549904
DOGEUSDT,отскок,bids,0.09657,2023-04-05 16:35:46,0.09666,2023-04-05 16:46:46,False,0.029950635404172324
DOGEUSDT,отскок,bids,0.09611,2023-04-05 17:10:53,0.0958,2023-04-05 17:11:10,False,-0.07442147061949729
DOGEUSDT,отскок,asks,0.09587,2023-04-05 17:14:43,0.09601,2023-04-05 17:15:26,False,-0.025488052371386075
DOGEUSDT,отскок,asks,0.09518,2023-04-05 18:12:19,0.0953,2023-04-05 18:14:19,False,-0.01928431301685528
DOGEUSDT,отскок,asks,0.0956,2023-04-05 18:26:33,0.09574,2023-04-05 18:38:57,False,-0.003728232998378874
DOGEUSDT,отскок,bids,0.09362,2023-04-05 19:32:36,0.0935,2023-04-05 19:35:50,False,-0.0026938788072014726
DOGEUSDT,отскок,bids,0.09335,2023-04-05 22:35:42,0.09376,2023-04-05 22:42:27,True,0.041231302776875145
DOGEUSDT,отскок,bids,0.09333,2023-04-05 23:28:20,0.09318,2023-04-05 23:47:34,False,-0.027432984360894055
DOGEUSDT,отскок,bids,0.09108,2023-04-06 03:08:25,0.09148,2023-04-06 03:09:21,True,0.043467867683914176
DOGEUSDT,отскок,bids,0.0901,2023-04-06 04:31:21,0.08988,2023-04-06 04:31:29,False,-0.05850062998826896
DOGEUSDT,отскок,bids,0.09161,2023-04-06 05:31:37,0.09147,2023-04-06 05:47:17,False,-0.0044039287696681275
DOGEUSDT,отскок,bids,0.0911,2023-04-06 10:47:59,0.09092,2023-04-06 10:48:50,False,-0.04154125025965856
DOGEUSDT,отскок,bids,0.09105,2023-04-06 10:54:58,0.09091,2023-04-06 10:55:24,False,-0.040220259167661504
DOGEUSDT,отскок,bids,0.09169,2023-04-06 11:43:14,0.09168,2023-04-06 11:51:08,False,0.0286790513115596
DOGEUSDT,отскок,bids,0.09075,2023-04-06 12:56:46,0.09061,2023-04-06 12:57:26,False,-0.034360920259402246
DOGEUSDT,отскок,bids,0.09047,2023-04-06 12:59:42,0.09033,2023-04-06 13:00:28,False,-0.04033174726575436
DOGEUSDT,отскок,bids,0.09029,2023-04-06 13:00:32,0.09014,2023-04-06 13:01:15,False,-0.026842364625569482
DOGEUSDT,отскок,bids,0.09011,2023-04-06 13:01:19,0.08998,2023-04-06 13:01:25,False,-0.03811969627709851
DOGEUSDT,отскок,asks,0.08862,2023-04-06 13:44:50,0.08823,2023-04-06 13:45:26,True,0.0556260258979829
