Монета,Тип операции,bids or asks,Цена входа,Время входа,Цена выхода,Время выхода,Правильный Неправильный,Заработали с сделки
DOGEUSDT,отскок,asks,0.07288,2023-05-29 00:40:32,0.07308,2023-05-29 00:45:28,False,-32.30681668496292
DOGEUSDT,отскок,asks,0.07368,2023-05-29 02:10:06,0.07381,2023-05-29 02:15:44,False,-22.437056813495612
DOGEUSDT,пробой,asks,0.07354,2023-05-29 04:06:08,0.07387,2023-05-29 04:26:52,True,20.464076045624804
DOGEUSDT,отскок,asks,0.07316,2023-05-29 11:14:45,0.07328,2023-05-29 11:42:10,False,-13.990897788361176
DOGEUSDT,пробой,bids,0.07335,2023-05-29 12:37:20,0.07302,2023-05-29 13:48:17,True,20.56090158405941
DOGEUSDT,отскок,bids,0.07301,2023-05-29 13:49:47,0.07333,2023-05-29 15:03:26,True,19.93186448864587
DOGEUSDT,пробой,bids,0.07327,2023-05-29 16:06:44,0.0734,2023-05-29 16:22:50,False,-22.58788780420577
DOGEUSDT,отскок,asks,0.0734,2023-05-29 16:22:54,0.07334,2023-05-29 16:51:13,True,7.380079761725841
DOGEUSDT,отскок,asks,0.07337,2023-05-29 16:53:00,0.07351,2023-05-29 17:20:22,False,-20.3921697897541
DOGEUSDT,отскок,asks,0.07324,2023-05-29 17:45:00,0.07291,2023-05-29 18:30:08,True,20.99484275643792
DOGEUSDT,пробой,asks,0.07292,2023-05-29 18:55:27,0.07279,2023-05-29 19:01:15,False,-22.63431502294961
DOGEUSDT,отскок,asks,0.07307,2023-05-29 19:38:53,0.073,2023-05-29 20:09:21,True,11.320095672209844
DOGEUSDT,отскок,asks,0.07305,2023-05-29 20:12:55,0.07317,2023-05-29 20:23:24,False,-21.218025185790136
DOGEUSDT,пробой,asks,0.07305,2023-05-29 23:10:52,0.07293,2023-05-30 01:01:10,False,-8.916211563949354
DOGEUSDT,пробой,bids,0.07312,2023-05-30 04:16:43,0.07324,2023-05-30 06:19:56,False,-9.100451760779592
DOGEUSDT,отскок,asks,0.07271,2023-05-30 10:07:14,0.07239,2023-05-30 10:39:29,True,23.26608632515949
DOGEUSDT,отскок,asks,0.07273,2023-05-30 12:30:14,0.07286,2023-05-30 12:45:03,False,-22.62429891030888
DOGEUSDT,отскок,asks,0.07281,2023-05-30 13:20:16,0.07294,2023-05-30 13:25:49,False,-22.55335692435422
DOGEUSDT,пробой,bids,0.07316,2023-05-30 14:45:26,0.07328,2023-05-30 14:47:53,False,-21.066256965748853
DOGEUSDT,пробой,bids,0.07315,2023-05-30 14:53:17,0.07327,2023-05-30 15:00:14,False,-21.02079662645823
DOGEUSDT,пробой,bids,0.07236,2023-05-30 18:46:00,0.0723,2023-05-30 19:22:00,True,12.150124995108413
DOGEUSDT,отскок,asks,0.07245,2023-05-30 20:07:35,0.07238,2023-05-30 20:37:56,True,11.17026144632941
DOGEUSDT,отскок,asks,0.0723,2023-05-30 23:26:11,0.07244,2023-05-31 00:18:59,False,-20.434884448824313
DOGEUSDT,отскок,asks,0.07248,2023-05-31 00:22:13,0.07241,2023-05-31 00:54:58,True,8.623641750998972
DOGEUSDT,отскок,bids,0.07211,2023-05-31 03:11:27,0.07243,2023-05-31 03:38:08,True,21.21069057865566
DOGEUSDT,отскок,asks,0.07261,2023-05-31 04:50:06,0.07228,2023-05-31 05:01:13,True,21.28114179331037
DOGEUSDT,отскок,asks,0.07158,2023-05-31 10:50:41,0.07122,2023-05-31 12:02:00,True,21.307238817455453
DOGEUSDT,пробой,asks,0.07135,2023-05-31 12:06:28,0.07142,2023-05-31 13:13:32,True,12.07662298669791
DOGEUSDT,пробой,asks,0.07131,2023-05-31 14:25:36,0.07119,2023-05-31 15:06:58,False,-18.38664817138885
DOGEUSDT,пробой,asks,0.0713,2023-05-31 16:08:48,0.07118,2023-05-31 16:58:05,False,-13.9779983114456
DOGEUSDT,отскок,asks,0.07098,2023-05-31 18:20:09,0.0711,2023-05-31 18:31:49,False,-21.59059953488203
DOGEUSDT,отскок,asks,0.07121,2023-05-31 18:43:42,0.07115,2023-05-31 20:04:31,True,11.66994510578644
DOGEUSDT,отскок,bids,0.07156,2023-05-31 22:00:44,0.07143,2023-06-01 00:42:36,False,-19.44778533039659
DOGEUSDT,отскок,asks,0.0719,2023-06-01 03:22:32,0.07158,2023-06-01 03:35:54,True,20.939738345025532
DOGEUSDT,отскок,asks,0.07139,2023-06-01 10:12:59,0.07151,2023-06-01 10:25:30,False,-21.476018870266085
DOGEUSDT,отскок,asks,0.07169,2023-06-01 12:30:39,0.07181,2023-06-01 14:15:52,False,-8.942973697384607
DOGEUSDT,отскок,asks,0.07186,2023-06-01 15:42:17,0.07154,2023-06-01 16:35:32,True,20.338950190434964
DOGEUSDT,пробой,asks,0.0716,2023-06-01 18:43:31,0.07167,2023-06-01 19:31:42,True,8.220739931253453
DOGEUSDT,пробой,bids,0.07146,2023-06-01 19:38:18,0.07164,2023-06-01 19:51:45,False,-25.421249728217813
DOGEUSDT,отскок,asks,0.07187,2023-06-01 19:54:05,0.07202,2023-06-01 19:56:26,False,-21.30593625644236
DOGEUSDT,отскок,asks,0.07193,2023-06-01 20:01:32,0.07187,2023-06-01 20:16:24,True,10.68488012437767
DOGEUSDT,отскок,asks,0.07207,2023-06-01 20:22:43,0.072,2023-06-01 21:08:49,True,15.36042379319151
DOGEUSDT,отскок,bids,0.07207,2023-06-01 22:03:34,0.07194,2023-06-01 22:22:45,False,-22.633766748612796
DOGEUSDT,пробой,bids,0.07134,2023-06-02 03:29:49,0.07102,2023-06-02 03:38:45,True,22.074925926942537
DOGEUSDT,отскок,bids,0.07143,2023-06-02 04:03:51,0.0713,2023-06-02 04:08:34,False,-22.792219710784494
DOGEUSDT,отскок,asks,0.07159,2023-06-02 04:29:32,0.07172,2023-06-02 05:07:27,False,-19.361610831076952
DOGEUSDT,отскок,asks,0.07205,2023-06-02 11:00:24,0.07218,2023-06-02 11:49:57,False,-22.549548209185712
DOGEUSDT,пробой,bids,0.07204,2023-06-02 13:10:43,0.07217,2023-06-02 13:55:43,False,-19.191395662504767
DOGEUSDT,пробой,bids,0.0717,2023-06-02 17:09:09,0.07182,2023-06-02 17:11:29,False,-21.172889240150486
DOGEUSDT,отскок,asks,0.07191,2023-06-02 17:40:07,0.07205,2023-06-02 18:52:21,False,-10.584354483851094
DOGEUSDT,отскок,asks,0.07212,2023-06-02 19:32:35,0.07227,2023-06-02 21:46:07,False,-4.748661701752194
DOGEUSDT,отскок,asks,0.0729,2023-06-02 22:24:15,0.07304,2023-06-02 22:26:00,False,-20.05929495754089
DOGEUSDT,отскок,asks,0.07286,2023-06-02 23:07:01,0.0725,2023-06-03 00:21:37,True,20.491694418534006
DOGEUSDT,пробой,bids,0.07247,2023-06-03 11:23:24,0.0726,2023-06-03 15:01:46,False,-14.759477487811452
DOGEUSDT,отскок,asks,0.0728,2023-06-03 19:49:04,0.07248,2023-06-03 20:38:23,True,19.758977480951724
