Монета,Тип операции,bids or asks,Цена входа,Время входа,Цена выхода,Время выхода,Правильный Неправильный,Заработали с сделки
DOGEUSDT,отскок,asks,0.08858,2023-04-06 13:44:34,0.0881,2023-04-06 13:46:23,True,0.05810240742696651
DOGEUSDT,отскок,bids,0.08917,2023-04-06 14:09:12,0.08904,2023-04-06 14:20:16,False,-0.015929314662809616
DOGEUSDT,отскок,asks,0.08884,2023-04-06 15:18:32,0.08898,2023-04-06 15:19:54,False,-0.040710571281942054
DOGEUSDT,отскок,bids,0.0893,2023-04-06 15:21:35,0.08971,2023-04-06 15:22:10,True,0.04555712731481488
DOGEUSDT,отскок,bids,0.0898,2023-04-06 15:37:45,0.08967,2023-04-06 15:41:20,False,-0.032525475211008764
DOGEUSDT,отскок,bids,0.08937,2023-04-06 16:16:47,0.08925,2023-04-06 16:28:01,False,-0.014305046405571103
DOGEUSDT,отскок,asks,0.08861,2023-04-06 16:32:09,0.08874,2023-04-06 16:32:17,False,-0.0384723108188498
DOGEUSDT,отскок,bids,0.08897,2023-04-06 17:10:19,0.08905,2023-04-06 17:22:27,False,0.031149825234649164
DOGEUSDT,отскок,bids,0.08896,2023-04-06 17:27:43,0.08904,2023-04-06 17:32:25,False,0.030575071624576
DOGEUSDT,отскок,bids,0.08982,2023-04-06 18:05:42,0.08989,2023-04-06 18:11:22,False,0.03620326751811665
DOGEUSDT,отскок,bids,0.09028,2023-04-06 18:54:58,0.09014,2023-04-06 18:59:48,False,-0.03397974535040838
DOGEUSDT,отскок,bids,0.09046,2023-04-06 19:46:33,0.09031,2023-04-06 19:53:21,False,-0.02671123115020427
DOGEUSDT,отскок,asks,0.08976,2023-04-06 19:58:37,0.0899,2023-04-06 19:59:26,False,-0.040303165641347546
DOGEUSDT,отскок,bids,0.0901,2023-04-06 20:32:35,0.08998,2023-04-06 20:33:54,False,-0.03571988592614314
DOGEUSDT,отскок,asks,0.09002,2023-04-06 20:41:27,0.08961,2023-04-06 20:47:23,True,0.04558057787937561
DOGEUSDT,отскок,asks,0.09161,2023-04-06 22:28:41,0.09119,2023-04-06 22:29:14,True,0.045346074690489735
DOGEUSDT,отскок,bids,0.09108,2023-04-06 22:47:31,0.09095,2023-04-06 22:47:54,False,-0.031527334922520994
DOGEUSDT,отскок,bids,0.0869,2023-04-06 23:50:03,0.08667,2023-04-06 23:50:31,False,-0.027688747961148355
DOGEUSDT,отскок,bids,0.08537,2023-04-07 00:06:17,0.0852,2023-04-07 00:06:26,False,-0.04867264629218902
DOGEUSDT,отскок,bids,0.08517,2023-04-07 00:06:35,0.08501,2023-04-07 00:07:47,False,0.008880327037829896
DOGEUSDT,отскок,asks,0.0854,2023-04-07 00:14:09,0.08553,2023-04-07 00:14:22,False,-0.03939166691969958
DOGEUSDT,отскок,asks,0.08634,2023-04-07 00:23:05,0.08596,2023-04-07 00:25:15,True,0.04846686263416991
DOGEUSDT,отскок,bids,0.0851,2023-04-07 02:34:18,0.08549,2023-04-07 02:36:41,True,0.042165916973405215
DOGEUSDT,отскок,bids,0.08508,2023-04-07 02:48:34,0.08547,2023-04-07 02:51:49,True,0.039953281907803756
DOGEUSDT,отскок,bids,0.08505,2023-04-07 03:00:52,0.0849,2023-04-07 03:01:04,False,-0.04431558909756632
DOGEUSDT,отскок,bids,0.08558,2023-04-07 03:44:16,0.08599,2023-04-07 03:51:02,True,0.04326393282754991
DOGEUSDT,отскок,bids,0.08606,2023-04-07 03:56:15,0.08593,2023-04-07 04:00:42,False,-0.03344305276307403
DOGEUSDT,отскок,bids,0.08572,2023-04-07 04:53:08,0.08538,2023-04-07 04:56:17,False,-0.08756026302425882
DOGEUSDT,отскок,asks,0.0854,2023-04-07 04:56:42,0.08502,2023-04-07 04:59:21,True,0.052730214503963965
DOGEUSDT,отскок,asks,0.08528,2023-04-07 05:02:05,0.08547,2023-04-07 05:04:37,False,-0.053293965109776874
DOGEUSDT,отскок,bids,0.0851,2023-04-07 05:32:00,0.08497,2023-04-07 05:32:45,False,-0.039419109553465594
DOGEUSDT,отскок,asks,0.08491,2023-04-07 05:43:03,0.08453,2023-04-07 05:49:18,True,0.04377370239301255
DOGEUSDT,отскок,asks,0.08422,2023-04-07 08:27:50,0.08435,2023-04-07 08:28:23,False,-0.03975980686361252
DOGEUSDT,отскок,asks,0.08358,2023-04-07 08:54:36,0.08371,2023-04-07 09:00:13,False,-0.016850167720703593
DOGEUSDT,отскок,asks,0.08224,2023-04-07 09:27:59,0.08239,2023-04-07 09:39:11,False,-0.017633884863096555
DOGEUSDT,отскок,bids,0.08255,2023-04-07 09:44:09,0.08236,2023-04-07 09:44:13,False,-0.054375608945121626
DOGEUSDT,отскок,bids,0.08248,2023-04-07 09:45:50,0.08236,2023-04-07 10:17:23,False,0.009747745148122398
DOGEUSDT,отскок,asks,0.08251,2023-04-07 10:32:57,0.0821,2023-04-07 10:34:18,True,0.045491650782081214
DOGEUSDT,отскок,asks,0.08241,2023-04-07 10:42:08,0.08254,2023-04-07 10:43:11,False,-0.04026774505766881
DOGEUSDT,отскок,asks,0.08255,2023-04-07 11:45:53,0.08219,2023-04-07 11:52:36,True,0.04142741626673614
DOGEUSDT,отскок,asks,0.08206,2023-04-07 11:54:20,0.08218,2023-04-07 11:55:39,False,-0.03800924447049318
DOGEUSDT,отскок,asks,0.08224,2023-04-07 11:56:54,0.08242,2023-04-07 12:03:01,False,0.025385541186820244
DOGEUSDT,отскок,asks,0.08291,2023-04-07 13:21:31,0.08253,2023-04-07 13:29:54,True,0.040259227688397965
DOGEUSDT,отскок,asks,0.08249,2023-04-07 13:42:14,0.08262,2023-04-07 13:49:00,False,-0.032851019195262884
DOGEUSDT,отскок,asks,0.08276,2023-04-07 13:49:27,0.08238,2023-04-07 14:02:44,True,0.04305905909911848
DOGEUSDT,отскок,bids,0.08241,2023-04-07 14:03:57,0.08205,2023-04-07 14:09:48,False,-0.08098024153306112
DOGEUSDT,отскок,bids,0.08216,2023-04-07 14:32:13,0.08203,2023-04-07 14:38:14,False,-0.017246364278107662
DOGEUSDT,отскок,asks,0.08212,2023-04-07 16:01:57,0.08224,2023-04-07 16:12:04,False,-0.005054114587569363
DOGEUSDT,отскок,asks,0.08195,2023-04-07 16:34:47,0.08213,2023-04-07 16:34:59,False,-0.05217489929573088
DOGEUSDT,отскок,asks,0.08289,2023-04-07 17:31:38,0.08251,2023-04-07 17:59:20,True,0.040054414136909244
DOGEUSDT,отскок,asks,0.08222,2023-04-07 19:01:13,0.08186,2023-04-07 19:21:02,True,0.043243171434765436
DOGEUSDT,отскок,asks,0.08223,2023-04-07 21:08:58,0.08244,2023-04-07 21:30:12,False,-0.028082044381933624
DOGEUSDT,отскок,bids,0.08229,2023-04-08 01:38:40,0.08269,2023-04-08 01:43:34,True,0.05873426690869367
DOGEUSDT,отскок,bids,0.08273,2023-04-08 01:45:46,0.08258,2023-04-08 01:46:28,False,-0.04484353814300692
DOGEUSDT,отскок,bids,0.08308,2023-04-08 05:41:17,0.08283,2023-04-08 05:44:28,False,-0.04526101354837335
DOGEUSDT,отскок,asks,0.08321,2023-04-08 06:15:20,0.08334,2023-04-08 06:16:31,False,-0.0397820604800473
DOGEUSDT,отскок,asks,0.08298,2023-04-08 07:02:18,0.08311,2023-04-08 07:03:02,False,-0.039784498626389664
DOGEUSDT,отскок,asks,0.0831,2023-04-08 07:49:41,0.08322,2023-04-08 07:54:52,False,-0.037331383072645906
DOGEUSDT,отскок,asks,0.08323,2023-04-08 10:10:11,0.08283,2023-04-08 10:51:43,True,0.039992452321696265
DOGEUSDT,отскок,bids,0.08315,2023-04-08 11:11:11,0.08303,2023-04-08 11:27:21,False,-0.024349952313300574
DOGEUSDT,отскок,asks,0.08292,2023-04-08 11:39:07,0.08305,2023-04-08 11:40:19,False,-0.039684988864696895
DOGEUSDT,отскок,asks,0.08294,2023-04-08 11:41:18,0.0831,2023-04-08 12:39:37,False,0.006904867203427438
DOGEUSDT,отскок,bids,0.08305,2023-04-08 14:14:58,0.08293,2023-04-08 14:24:29,False,-0.03722946915207338
DOGEUSDT,отскок,bids,0.0831,2023-04-08 15:43:37,0.08317,2023-04-08 16:31:57,False,0.030340001466380953
DOGEUSDT,отскок,bids,0.08313,2023-04-08 18:12:57,0.08301,2023-04-08 19:07:12,False,-0.03156293055354082
DOGEUSDT,отскок,bids,0.08305,2023-04-08 19:07:39,0.08292,2023-04-08 20:33:00,False,-0.016635302779770433
DOGEUSDT,отскок,bids,0.08229,2023-04-08 20:40:21,0.08265,2023-04-08 20:46:37,True,0.04338413216207077
DOGEUSDT,отскок,bids,0.08227,2023-04-08 20:49:35,0.08214,2023-04-08 20:51:15,False,-0.02609548142363923
DOGEUSDT,отскок,bids,0.0821,2023-04-08 20:52:27,0.08247,2023-04-08 21:10:58,True,0.03952758279980506
DOGEUSDT,отскок,bids,0.08211,2023-04-08 21:33:15,0.08198,2023-04-08 21:50:50,False,-0.006019018146505378
DOGEUSDT,отскок,bids,0.08111,2023-04-08 21:55:44,0.08094,2023-04-08 22:00:20,False,-0.03279101238932012
DOGEUSDT,отскок,asks,0.08092,2023-04-08 22:36:00,0.08107,2023-04-08 22:38:05,False,-0.03858810585746607
DOGEUSDT,отскок,bids,0.08111,2023-04-08 22:50:32,0.08147,2023-04-08 23:02:51,True,0.038692362181679055
DOGEUSDT,отскок,asks,0.08113,2023-04-09 01:52:51,0.08126,2023-04-09 02:04:34,False,-0.034440009626702774
DOGEUSDT,отскок,bids,0.08203,2023-04-09 07:34:02,0.08239,2023-04-09 08:14:38,True,0.04016920013355
DOGEUSDT,отскок,bids,0.08209,2023-04-09 08:45:15,0.08197,2023-04-09 08:57:26,False,-0.03213890349918251
DOGEUSDT,отскок,bids,0.08194,2023-04-09 15:22:52,0.08182,2023-04-09 15:24:12,False,-0.03212297599432463
DOGEUSDT,отскок,bids,0.08333,2023-04-09 18:18:19,0.08382,2023-04-09 18:18:40,True,0.04592499189228212
DOGEUSDT,отскок,asks,0.08335,2023-04-09 18:27:28,0.08348,2023-04-09 18:30:37,False,-0.016273268789709968
DOGEUSDT,отскок,bids,0.08289,2023-04-09 19:18:33,0.08297,2023-04-09 19:28:52,False,0.03138490514952729
