Монета,Тип операции,bids or asks,Цена входа,Время входа,Цена выхода,Время выхода,Правильный Неправильный,Заработали с сделки
DOGEUSDT,отскок,asks,0.07697,2023-04-01 19:51:24,0.07663,2023-04-01 19:52:27,True,0.04225671820189687
DOGEUSDT,отскок,asks,0.07751,2023-04-01 20:16:47,0.07766,2023-04-01 20:24:50,False,0.022771476682314537
DOGEUSDT,отскок,asks,0.0781,2023-04-01 20:27:24,0.07775,2023-04-01 20:29:31,True,0.04053839421085646
DOGEUSDT,отскок,asks,0.0781,2023-04-01 20:32:32,0.07773,2023-04-01 20:35:28,True,0.04318399069801416
DOGEUSDT,отскок,asks,0.07809,2023-04-01 20:41:27,0.07774,2023-04-01 20:47:45,True,0.04218864623568672
DOGEUSDT,отскок,asks,0.0781,2023-04-01 20:49:52,0.07823,2023-04-01 20:50:56,False,-0.04342671862215665
DOGEUSDT,отскок,bids,0.0786,2023-04-01 21:09:25,0.07867,2023-04-01 21:18:59,False,0.03450236836007491
DOGEUSDT,отскок,bids,0.07911,2023-04-01 21:37:24,0.07915,2023-04-01 21:39:06,False,0.03391108333053038
DOGEUSDT,отскок,bids,0.0796,2023-04-01 21:39:40,0.07998,2023-04-01 21:41:09,True,0.04421664332673314
DOGEUSDT,отскок,bids,0.08026,2023-04-01 21:46:04,0.08062,2023-04-01 21:48:13,True,0.04494948226948965
DOGEUSDT,отскок,bids,0.08051,2023-04-01 21:48:44,0.08035,2023-04-01 21:49:24,False,-0.04300458821212481
DOGEUSDT,отскок,asks,0.08114,2023-04-01 21:56:53,0.08129,2023-04-01 21:57:05,False,-0.04730525523127603
DOGEUSDT,отскок,bids,0.08105,2023-04-01 22:00:42,0.08093,2023-04-01 22:01:51,False,-0.03974403769443337
DOGEUSDT,отскок,bids,0.08098,2023-04-01 22:02:17,0.08084,2023-04-01 22:03:12,False,-0.029373702480326096
DOGEUSDT,отскок,bids,0.08058,2023-04-01 22:29:19,0.08094,2023-04-01 22:31:02,True,0.043050967171169886
DOGEUSDT,отскок,bids,0.08122,2023-04-01 22:32:36,0.08163,2023-04-01 22:38:53,True,0.04734046471360515
DOGEUSDT,отскок,asks,0.0819,2023-04-01 22:41:37,0.08206,2023-04-01 22:42:25,False,-0.03207574974827615
DOGEUSDT,отскок,bids,0.08199,2023-04-01 22:59:42,0.08239,2023-04-01 23:00:18,True,0.0669064066770583
DOGEUSDT,отскок,bids,0.08182,2023-04-01 23:04:38,0.0823,2023-04-01 23:05:50,True,0.057026084914921775
DOGEUSDT,отскок,asks,0.08295,2023-04-01 23:17:30,0.08256,2023-04-01 23:18:41,True,0.04859495404810061
DOGEUSDT,отскок,asks,0.08255,2023-04-01 23:30:42,0.08267,2023-04-01 23:34:46,False,0.009849672450416042
DOGEUSDT,отскок,bids,0.08286,2023-04-01 23:48:18,0.08272,2023-04-01 23:49:00,False,-0.044341335868745134
DOGEUSDT,отскок,asks,0.08141,2023-04-02 00:22:01,0.08156,2023-04-02 00:22:50,False,-0.04737297452892092
DOGEUSDT,отскок,asks,0.08182,2023-04-02 00:45:42,0.08128,2023-04-02 00:46:59,True,0.06101689123582338
DOGEUSDT,отскок,asks,0.08162,2023-04-02 00:55:55,0.08174,2023-04-02 00:57:16,False,-0.03413631295823836
DOGEUSDT,отскок,bids,0.08168,2023-04-02 01:01:21,0.08155,2023-04-02 01:02:53,False,-0.03581355190339512
DOGEUSDT,отскок,asks,0.08161,2023-04-02 01:12:31,0.08184,2023-04-02 01:15:07,False,-0.03116821453306488
DOGEUSDT,отскок,bids,0.08205,2023-04-02 01:17:12,0.08193,2023-04-02 01:24:18,False,-0.016189378561221837
DOGEUSDT,отскок,bids,0.08212,2023-04-02 01:53:49,0.082,2023-04-02 01:57:11,False,-0.03376879581325859
