Монета,Тип операции,bids or asks,Цена входа,Время входа,Цена выхода,Время выхода,Правильный Неправильный,Заработали с сделки
DOGEUSDT,отскок,bids,0.07416,2023-03-31 10:59:06,0.07421,2023-03-31 11:15:00,False,0.02994968253968195
DOGEUSDT,отскок,bids,0.07432,2023-03-31 13:10:30,0.07417,2023-03-31 14:02:37,False,-0.0078101110605869415
DOGEUSDT,отскок,bids,0.07607,2023-03-31 17:35:24,0.07591,2023-03-31 17:44:15,False,-0.04431826848953751
DOGEUSDT,отскок,asks,0.07638,2023-03-31 19:40:48,0.07604,2023-03-31 19:42:59,True,0.0411160481499598
DOGEUSDT,отскок,asks,0.07644,2023-03-31 23:39:14,0.07661,2023-03-31 23:45:45,False,-0.03479996097345699
DOGEUSDT,отскок,asks,0.0772,2023-04-01 01:54:03,0.07737,2023-04-01 01:57:44,False,-0.04595882542005582
DOGEUSDT,отскок,asks,0.07772,2023-04-01 02:16:36,0.07789,2023-04-01 02:18:12,False,-0.05330857873311689
DOGEUSDT,отскок,bids,0.0776,2023-04-01 02:21:51,0.07744,2023-04-01 02:27:39,False,-0.04333148625555766
DOGEUSDT,отскок,bids,0.07698,2023-04-01 02:55:26,0.07682,2023-04-01 02:57:43,False,-0.05086950855532832
DOGEUSDT,отскок,asks,0.07711,2023-04-01 03:27:48,0.07727,2023-04-01 03:33:03,False,-0.0506897216558916
DOGEUSDT,отскок,asks,0.07723,2023-04-01 03:47:01,0.07689,2023-04-01 04:05:18,True,0.046641415497841815
DOGEUSDT,отскок,asks,0.0772,2023-04-01 04:54:10,0.07737,2023-04-01 05:01:51,False,-0.02463078452971316
DOGEUSDT,отскок,asks,0.07774,2023-04-01 08:01:22,0.07738,2023-04-01 08:10:15,True,0.04705651765620991
DOGEUSDT,отскок,asks,0.07739,2023-04-01 08:24:12,0.07704,2023-04-01 08:33:39,True,0.041573877180761935
DOGEUSDT,отскок,bids,0.07738,2023-04-01 08:49:06,0.07721,2023-04-01 09:19:32,False,-0.035292514793053724
DOGEUSDT,отскок,asks,0.07659,2023-04-01 09:36:30,0.07675,2023-04-01 09:44:09,False,-0.03366249145489474
DOGEUSDT,отскок,asks,0.07673,2023-04-01 09:44:49,0.07689,2023-04-01 09:52:52,False,-0.05086997152808918
DOGEUSDT,отскок,asks,0.07687,2023-04-01 09:53:18,0.07703,2023-04-01 09:56:15,False,-0.05066421105441787
DOGEUSDT,отскок,asks,0.07702,2023-04-01 09:56:51,0.07667,2023-04-01 10:16:01,True,0.04008733562962467
DOGEUSDT,отскок,bids,0.07623,2023-04-01 14:38:55,0.07607,2023-04-01 15:01:09,False,-0.03433668351792421
DOGEUSDT,отскок,bids,0.07607,2023-04-01 15:01:13,0.0759,2023-04-01 15:07:24,False,-0.04431322154935336
