Монета,Тип операции,bids or asks,Цена входа,Время входа,Цена выхода,Время выхода,Правильный Неправильный,Заработали с сделки
DOGEUSDT,отскок,asks,0.07482,2023-03-17 23:16:32,0.07494,2023-03-17 23:17:05,False,-0.041802181234966915
DOGEUSDT,отскок,bids,0.07451,2023-03-17 23:42:23,0.07439,2023-03-17 23:42:28,False,-0.0418323879853214
DOGEUSDT,отскок,bids,0.07438,2023-03-17 23:43:17,0.07471,2023-03-18 00:01:41,True,0.04079164306342818
DOGEUSDT,отскок,asks,0.07485,2023-03-18 00:11:21,0.07497,2023-03-18 00:19:49,False,-0.03560444657080277
DOGEUSDT,отскок,asks,0.07516,2023-03-18 00:37:16,0.07528,2023-03-18 00:41:51,False,-0.041499178755181554
DOGEUSDT,отскок,asks,0.07588,2023-03-18 00:44:10,0.07553,2023-03-18 00:45:58,True,0.04387423995624162
DOGEUSDT,отскок,asks,0.07568,2023-03-18 00:53:21,0.0758,2023-03-18 00:54:20,False,-0.02698969743597518
DOGEUSDT,отскок,asks,0.07584,2023-03-18 00:55:18,0.0755,2023-03-18 01:03:13,True,0.04392818126314651
DOGEUSDT,отскок,bids,0.07543,2023-03-18 01:04:26,0.07576,2023-03-18 01:06:30,True,0.04240903895445212
DOGEUSDT,отскок,asks,0.07584,2023-03-18 01:07:12,0.076,2023-03-18 01:07:57,False,-0.051877509942204136
DOGEUSDT,отскок,bids,0.07585,2023-03-18 01:09:02,0.07573,2023-03-18 01:09:07,False,-0.041209306499909684
DOGEUSDT,отскок,asks,0.07588,2023-03-18 01:09:50,0.076,2023-03-18 01:18:23,False,0.007936167944049236
DOGEUSDT,отскок,bids,0.07581,2023-03-18 01:20:51,0.07584,2023-03-18 01:32:58,False,0.03193262982052972
DOGEUSDT,отскок,asks,0.07596,2023-03-18 01:34:18,0.07614,2023-03-18 01:36:10,False,-0.048673853459319266
DOGEUSDT,отскок,bids,0.07625,2023-03-18 01:36:33,0.07627,2023-03-18 01:38:29,False,0.030180622301179346
DOGEUSDT,отскок,bids,0.07649,2023-03-18 01:39:48,0.07636,2023-03-18 01:40:30,False,-0.03681545500434046
DOGEUSDT,отскок,bids,0.07663,2023-03-18 01:44:49,0.07697,2023-03-18 01:49:27,True,0.04073573131559029
