Монета,Тип операции,bids or asks,Цена входа,Время входа,Цена выхода,Время выхода,Правильный Неправильный,Заработали с сделки
KAVAUSDT,отскок,asks,1.1347,2023-03-15 00:12:00,1.1374,2023-03-15 00:13:38,False,-0.047986687979860505
KAVAUSDT,отскок,asks,1.1343,2023-03-15 00:26:57,1.1367,2023-03-15 00:27:25,False,-0.05191883247795058
KAVAUSDT,отскок,asks,1.1166,2023-03-15 01:33:41,1.1189,2023-03-15 01:34:57,False,-0.050668787917910296
KAVAUSDT,отскок,bids,1.1205,2023-03-15 01:37:22,1.1181,2023-03-15 01:45:55,False,-0.02356107722926027
KAVAUSDT,отскок,asks,1.1143,2023-03-15 03:39:01,1.1171,2023-03-15 03:41:41,False,-0.012177526893464047
KAVAUSDT,отскок,bids,1.1256,2023-03-15 06:19:24,1.1233,2023-03-15 06:25:58,False,-0.04281250735884389
KAVAUSDT,отскок,bids,1.1298,2023-03-15 08:30:47,1.1275,2023-03-15 08:50:57,False,-0.020365637635056565
KAVAUSDT,отскок,bids,1.1401,2023-03-15 10:08:09,1.1377,2023-03-15 10:13:15,False,-0.022958251249112327
KAVAUSDT,отскок,asks,1.1393,2023-03-15 10:14:08,1.1418,2023-03-15 10:14:46,False,-0.034328027441710054
KAVAUSDT,отскок,bids,1.1482,2023-03-15 11:12:00,1.1537,2023-03-15 11:18:58,True,0.04578563079344891
KAVAUSDT,отскок,bids,1.143,2023-03-15 13:25:02,1.1405,2023-03-15 13:27:21,False,-0.035501399364187926
KAVAUSDT,отскок,bids,1.1366,2023-03-15 14:02:06,1.1341,2023-03-15 14:08:22,False,-0.010813751750541526
KAVAUSDT,отскок,bids,1.1317,2023-03-15 14:38:04,1.1277,2023-03-15 14:39:00,False,-0.0677208044409534
KAVAUSDT,отскок,asks,1.129,2023-03-15 14:53:23,1.1313,2023-03-15 14:54:35,False,-0.04232169213268399
KAVAUSDT,отскок,asks,1.1521,2023-03-15 15:31:41,1.1546,2023-03-15 15:32:03,False,-0.042785092133854355
KAVAUSDT,отскок,bids,1.1432,2023-03-15 16:07:53,1.1487,2023-03-15 16:10:31,True,0.04176377572092269
KAVAUSDT,отскок,asks,1.1547,2023-03-15 16:13:44,1.1573,2023-03-15 16:15:36,False,-0.03569116670444047
KAVAUSDT,отскок,asks,1.1664,2023-03-15 16:23:14,1.1695,2023-03-15 16:23:22,False,-0.05235756772249172
KAVAUSDT,отскок,bids,1.1491,2023-03-15 17:27:30,1.1467,2023-03-15 17:27:55,False,-0.050179173999410645
KAVAUSDT,отскок,asks,1.1366,2023-03-15 17:57:25,1.1393,2023-03-15 17:58:49,False,-0.047102619558416374
KAVAUSDT,отскок,asks,1.1382,2023-03-15 18:00:35,1.133,2023-03-15 18:02:36,True,0.04073135302807232
KAVAUSDT,отскок,bids,1.1005,2023-03-15 18:38:12,1.1064,2023-03-15 18:38:34,True,0.05058494427712221
KAVAUSDT,отскок,bids,1.1043,2023-03-15 22:16:16,1.102,2023-03-15 22:18:24,False,-0.05004599910281487
