Монета,Тип операции,bids or asks,Цена входа,Время входа,Цена выхода,Время выхода,Правильный Неправильный,Заработали с сделки
KAVAUSDT,отскок,asks,0.9165,2023-03-12 16:10:18,0.918,2023-03-12 16:11:08,False,-0.04274257717999536
KAVAUSDT,отскок,bids,0.9198,2023-03-12 16:37:49,0.9183,2023-03-12 16:40:25,False,-0.03635631029564488
KAVAUSDT,отскок,bids,0.9183,2023-03-12 16:40:39,0.9169,2023-03-12 16:44:34,False,-0.03414614515162757
KAVAUSDT,отскок,bids,0.9223,2023-03-12 17:46:50,0.9265,2023-03-12 17:52:35,True,0.041031197495094
KAVAUSDT,отскок,bids,0.9226,2023-03-12 17:57:22,0.921,2023-03-12 17:58:23,False,-0.04478141910001717
KAVAUSDT,отскок,bids,0.9201,2023-03-12 18:00:55,0.9187,2023-03-12 18:02:08,False,-0.034466217223889185
KAVAUSDT,отскок,bids,0.9156,2023-03-12 18:42:25,0.9137,2023-03-12 18:42:38,False,-0.05145413472549351
KAVAUSDT,отскок,asks,0.9131,2023-03-12 19:06:14,0.9148,2023-03-12 19:13:00,False,0.006881845582399333
KAVAUSDT,отскок,asks,0.915,2023-03-12 20:12:10,0.9109,2023-03-12 20:18:35,True,0.04097792838028638
KAVAUSDT,отскок,bids,0.9478,2023-03-12 23:10:29,0.9463,2023-03-12 23:10:37,False,-0.041552237371428644
KAVAUSDT,отскок,asks,0.9515,2023-03-13 00:13:09,0.9531,2023-03-13 00:32:23,False,0.009228615823567264
KAVAUSDT,отскок,asks,0.9603,2023-03-13 01:10:34,0.9618,2023-03-13 01:16:19,False,0.009650029332149535
KAVAUSDT,отскок,asks,0.9785,2023-03-13 01:47:10,0.9802,2023-03-13 01:47:11,False,-0.04462682618822576
KAVAUSDT,отскок,asks,0.969,2023-03-13 02:31:12,0.9711,2023-03-13 02:31:32,False,-0.053136190725423124
KAVAUSDT,отскок,asks,0.9667,2023-03-13 02:35:57,0.9686,2023-03-13 02:37:18,False,-0.04188120398030567
KAVAUSDT,отскок,bids,0.9883,2023-03-13 02:58:52,0.9867,2023-03-13 02:59:01,False,-0.04191489680535386
KAVAUSDT,отскок,bids,0.9873,2023-03-13 03:01:32,0.9921,2023-03-13 03:01:53,True,0.04556761403661702
KAVAUSDT,отскок,bids,1.0072,2023-03-13 03:15:01,1.0056,2023-03-13 03:15:12,False,-0.04134266672152552
KAVAUSDT,отскок,asks,1.0256,2023-03-13 03:55:10,1.0273,2023-03-13 03:55:48,False,-0.027126244473695073
KAVAUSDT,отскок,bids,1.0223,2023-03-13 03:59:43,1.0271,2023-03-13 04:00:02,True,0.04445014506333333
KAVAUSDT,отскок,bids,1.0227,2023-03-13 04:01:22,1.0211,2023-03-13 04:01:30,False,-0.04082164888711458
KAVAUSDT,отскок,bids,1.0393,2023-03-13 04:34:42,1.0375,2023-03-13 04:35:25,False,-0.037230506039512466
KAVAUSDT,отскок,bids,1.0344,2023-03-13 04:38:43,1.0328,2023-03-13 04:46:37,False,0.00815857828834
KAVAUSDT,отскок,bids,1.0331,2023-03-13 04:50:13,1.0315,2023-03-13 04:54:15,False,-0.014852717271643317
KAVAUSDT,отскок,asks,1.0298,2023-03-13 06:21:45,1.0251,2023-03-13 06:33:21,True,0.04262612786120119
KAVAUSDT,отскок,bids,1.025,2023-03-13 06:54:11,1.0234,2023-03-13 06:55:58,False,-0.04065759806698496
KAVAUSDT,отскок,bids,1.0224,2023-03-13 06:59:25,1.0269,2023-03-13 07:01:58,True,0.04131738800395723
KAVAUSDT,отскок,bids,1.0269,2023-03-13 07:02:19,1.0328,2023-03-13 07:03:42,True,0.054998869852201725
KAVAUSDT,отскок,asks,1.046,2023-03-13 07:14:17,1.0481,2023-03-13 07:14:25,False,-0.049668052589048314
KAVAUSDT,отскок,bids,1.0471,2023-03-13 07:31:49,1.0455,2023-03-13 07:41:47,False,0.007955720131789953
KAVAUSDT,отскок,asks,1.0388,2023-03-13 08:00:10,1.0404,2023-03-13 08:00:46,False,-0.040288882003703126
KAVAUSDT,отскок,asks,1.0381,2023-03-13 08:03:47,1.0333,2023-03-13 08:24:39,True,0.040877541217529886
KAVAUSDT,отскок,asks,1.0339,2023-03-13 08:33:56,1.0355,2023-03-13 08:35:44,False,-0.04043522921949691
KAVAUSDT,отскок,asks,1.0361,2023-03-13 08:35:59,1.0313,2023-03-13 08:43:22,True,0.04480658948214198
KAVAUSDT,отскок,bids,1.0306,2023-03-13 08:43:50,1.0361,2023-03-13 08:55:58,True,0.047101290425930434
KAVAUSDT,отскок,bids,1.028,2023-03-13 09:34:00,1.0264,2023-03-13 09:58:14,False,0.013296334598419654
KAVAUSDT,отскок,bids,1.0286,2023-03-13 09:59:30,1.0269,2023-03-13 10:03:29,False,-0.018280822817956295
KAVAUSDT,отскок,asks,1.0343,2023-03-13 10:34:10,1.0362,2023-03-13 10:35:17,False,-0.0462989859621604
KAVAUSDT,отскок,bids,1.0422,2023-03-13 10:43:41,1.0404,2023-03-13 10:45:19,False,-0.029278171169067967
KAVAUSDT,отскок,bids,1.044,2023-03-13 11:04:10,1.0423,2023-03-13 11:05:39,False,-0.004217420384226456
KAVAUSDT,отскок,asks,1.0349,2023-03-13 11:33:21,1.0365,2023-03-13 11:35:23,False,-0.04033780584443007
KAVAUSDT,отскок,asks,1.0289,2023-03-13 12:16:55,1.0238,2023-03-13 12:21:32,True,0.04428677535548191
KAVAUSDT,отскок,bids,1.0239,2023-03-13 12:25:18,1.0284,2023-03-13 12:25:49,True,0.05513991484244901
KAVAUSDT,отскок,bids,1.0248,2023-03-13 12:28:26,1.0222,2023-03-13 12:29:39,False,-0.05129816845961088
KAVAUSDT,отскок,asks,1.0119,2023-03-13 12:45:35,1.0139,2023-03-13 12:46:10,False,-0.041892624071820206
KAVAUSDT,отскок,asks,1.0141,2023-03-13 12:53:08,1.0094,2023-03-13 12:55:03,True,0.042008623168541225
KAVAUSDT,отскок,asks,1.0123,2023-03-13 13:03:38,1.0139,2023-03-13 13:04:01,False,-0.03487361624128541
KAVAUSDT,отскок,asks,1.014,2023-03-13 13:04:11,1.0094,2023-03-13 13:13:00,True,0.041466266707400015
KAVAUSDT,отскок,asks,1.0053,2023-03-13 14:06:29,1.0069,2023-03-13 14:06:59,False,-0.03532913498047519
KAVAUSDT,отскок,asks,1.0077,2023-03-13 14:21:12,1.0094,2023-03-13 14:23:10,False,-0.03690604772574582
