Монета,Тип операции,bids or asks,Цена входа,Время входа,Цена выхода,Время выхода,Правильный Неправильный,Заработали с сделки
KAVAUSDT,отскок,asks,1.0931,2023-03-14 08:49:13,1.0877,2023-03-14 08:53:25,True,0.04336132900974203
KAVAUSDT,отскок,asks,1.0887,2023-03-14 08:58:10,1.091,2023-03-14 08:58:31,False,-0.05179522881681754
KAVAUSDT,отскок,asks,1.0939,2023-03-14 09:04:32,1.0964,2023-03-14 09:05:39,False,-0.055100826318929486
KAVAUSDT,отскок,asks,1.0991,2023-03-14 09:50:45,1.0941,2023-03-14 09:56:35,True,0.050407137288571796
KAVAUSDT,отскок,asks,1.0965,2023-03-14 09:57:39,1.0989,2023-03-14 09:57:47,False,-0.05318179391666049
KAVAUSDT,отскок,asks,1.1012,2023-03-14 10:03:38,1.1036,2023-03-14 10:04:39,False,-0.05283494253209698
KAVAUSDT,отскок,asks,1.1044,2023-03-14 10:07:11,1.1067,2023-03-14 10:08:16,False,-0.043362976892387745
KAVAUSDT,отскок,asks,1.1077,2023-03-14 10:09:25,1.11,2023-03-14 10:10:31,False,-0.050545355324205676
KAVAUSDT,отскок,bids,1.1067,2023-03-14 10:27:59,1.1044,2023-03-14 10:29:59,False,-0.05041009296417725
KAVAUSDT,отскок,asks,1.0837,2023-03-14 11:17:13,1.0859,2023-03-14 11:19:43,False,-0.042134189919655056
KAVAUSDT,отскок,asks,1.0893,2023-03-14 12:10:29,1.0915,2023-03-14 12:11:20,False,-0.04906771034788429
KAVAUSDT,отскок,bids,1.0947,2023-03-14 12:18:40,1.0913,2023-03-14 12:18:44,False,-0.07036548351081137
KAVAUSDT,отскок,asks,1.0959,2023-03-14 12:19:31,1.0892,2023-03-14 12:19:39,True,0.10674817280673962
KAVAUSDT,отскок,asks,1.0949,2023-03-14 12:19:56,1.0878,2023-03-14 12:20:12,True,0.099998749564023
KAVAUSDT,отскок,asks,1.092,2023-03-14 12:21:32,1.0872,2023-03-14 12:22:40,True,0.06944385143175225
KAVAUSDT,отскок,bids,1.084,2023-03-14 12:34:36,1.0888,2023-03-14 12:34:53,True,0.07204886726678744
KAVAUSDT,отскок,bids,1.0921,2023-03-14 13:06:50,1.0899,2023-03-14 13:11:50,False,-0.04951910908936662
KAVAUSDT,отскок,bids,1.095,2023-03-14 13:51:26,1.0998,2023-03-14 14:00:32,True,0.041938102592074374
KAVAUSDT,отскок,bids,1.0911,2023-03-14 15:21:41,1.0886,2023-03-14 15:24:30,False,-0.04694494139612086
KAVAUSDT,отскок,bids,1.1838,2023-03-14 16:46:06,1.1893,2023-03-14 16:48:04,True,0.04497333347156103
KAVAUSDT,отскок,asks,1.1934,2023-03-14 17:33:49,1.1963,2023-03-14 17:34:04,False,-0.057743936173809095
KAVAUSDT,отскок,bids,1.1921,2023-03-14 17:38:09,1.1876,2023-03-14 17:38:30,False,-0.08409278525709485
KAVAUSDT,отскок,asks,1.1878,2023-03-14 17:45:45,1.1904,2023-03-14 17:46:08,False,-0.05258981634861638
KAVAUSDT,отскок,asks,1.1985,2023-03-14 17:58:33,1.202,2023-03-14 17:58:37,False,-0.06676271645528847
KAVAUSDT,отскок,asks,1.2019,2023-03-14 18:08:26,1.1965,2023-03-14 18:12:07,True,0.04648131424564725
KAVAUSDT,отскок,bids,1.1831,2023-03-14 18:34:03,1.1805,2023-03-14 18:36:56,False,-0.03528658188946144
KAVAUSDT,отскок,bids,1.205,2023-03-14 19:59:23,1.202,2023-03-14 20:00:50,False,0.007647301418335195
KAVAUSDT,отскок,asks,1.2077,2023-03-14 20:02:29,1.2109,2023-03-14 20:11:04,False,0.02729543706876325
KAVAUSDT,отскок,bids,1.187,2023-03-14 21:00:23,1.1842,2023-03-14 21:01:09,False,-0.05567730499772789
