Монета,Тип операции,bids or asks,Цена входа,Время входа,Цена выхода,Время выхода,Правильный Неправильный
KAVAUSDT,отскок,bids,0.92300000,2023-02-09 22:40:22,0.92200000,2023-02-09 22:40:24,False
KAVAUSDT,отскок,asks,0.92800000,2023-02-09 22:41:26,0.92600000,2023-02-09 22:42:17,True
KAVAUSDT,отскок,bids,0.92700000,2023-02-09 22:42:51,0.92900000,2023-02-09 22:43:01,True
KAVAUSDT,отскок,bids,0.92500000,2023-02-09 22:44:02,0.92400000,2023-02-09 22:44:02,False
KAVAUSDT,отскок,bids,0.92200000,2023-02-09 22:45:04,0.92400000,2023-02-09 22:45:52,True
KAVAUSDT,отскок,bids,0.91600000,2023-02-09 22:48:44,0.91500000,2023-02-09 22:48:52,False
KAVAUSDT,отскок,asks,0.91600000,2023-02-09 22:49:08,0.91700000,2023-02-09 22:49:13,False
KAVAUSDT,отскок,asks,0.91700000,2023-02-09 22:50:24,0.91500000,2023-02-09 22:50:27,True
KAVAUSDT,отскок,asks,0.91700000,2023-02-09 22:50:31,0.91500000,2023-02-09 22:50:33,True
KAVAUSDT,отскок,asks,0.91800000,2023-02-09 22:50:53,0.91900000,2023-02-09 22:50:59,False
KAVAUSDT,отскок,asks,0.91800000,2023-02-09 22:53:22,0.91600000,2023-02-09 22:54:03,True
KAVAUSDT,отскок,asks,0.92000000,2023-02-09 22:54:32,0.92100000,2023-02-09 22:54:53,False
KAVAUSDT,отскок,bids,0.92100000,2023-02-09 22:55:01,0.92000000,2023-02-09 22:55:19,False
KAVAUSDT,отскок,bids,0.91500000,2023-02-09 22:56:13,0.91700000,2023-02-09 22:56:19,True
KAVAUSDT,отскок,bids,0.91600000,2023-02-09 22:56:26,0.91900000,2023-02-09 22:58:47,True
KAVAUSDT,отскок,asks,0.91900000,2023-02-09 22:58:48,0.92000000,2023-02-09 22:58:55,False
KAVAUSDT,отскок,asks,0.92200000,2023-02-09 22:59:49,0.92000000,2023-02-09 23:00:03,True
KAVAUSDT,отскок,asks,0.91800000,2023-02-09 23:01:15,0.91500000,2023-02-09 23:01:16,True
KAVAUSDT,отскок,bids,0.91000000,2023-02-09 23:03:06,0.91200000,2023-02-09 23:03:15,True
KAVAUSDT,отскок,bids,0.90900000,2023-02-09 23:03:53,0.90800000,2023-02-09 23:04:40,False
KAVAUSDT,отскок,bids,0.90800000,2023-02-09 23:04:50,0.91000000,2023-02-09 23:05:33,True
KAVAUSDT,отскок,bids,0.90800000,2023-02-09 23:08:10,0.91000000,2023-02-09 23:08:41,True
KAVAUSDT,отскок,bids,0.90800000,2023-02-09 23:13:34,0.91000000,2023-02-09 23:15:24,True
KAVAUSDT,отскок,asks,0.90800000,2023-02-09 23:17:00,0.90600000,2023-02-09 23:17:04,True
KAVAUSDT,отскок,asks,0.90700000,2023-02-09 23:17:08,0.90800000,2023-02-09 23:17:26,False
KAVAUSDT,отскок,bids,0.90500000,2023-02-09 23:18:35,0.90700000,2023-02-09 23:18:39,True
KAVAUSDT,отскок,asks,0.90600000,2023-02-09 23:19:25,0.90400000,2023-02-09 23:19:34,True
KAVAUSDT,отскок,asks,0.90400000,2023-02-09 23:19:42,0.90600000,2023-02-09 23:19:43,False
KAVAUSDT,отскок,asks,0.91200000,2023-02-09 23:20:49,0.91000000,2023-02-09 23:20:57,True
KAVAUSDT,отскок,asks,0.91400000,2023-02-09 23:21:37,0.91200000,2023-02-09 23:21:44,True
KAVAUSDT,отскок,bids,0.90500000,2023-02-09 23:31:01,0.90700000,2023-02-09 23:31:03,True
KAVAUSDT,отскок,bids,0.90600000,2023-02-09 23:31:07,0.90800000,2023-02-09 23:32:30,True
KAVAUSDT,отскок,asks,0.91000000,2023-02-09 23:33:54,0.90800000,2023-02-09 23:34:04,True
KAVAUSDT,отскок,bids,0.90900000,2023-02-09 23:36:34,0.91100000,2023-02-09 23:36:59,True
KAVAUSDT,отскок,asks,0.91100000,2023-02-09 23:36:59,0.91200000,2023-02-09 23:37:07,False
KAVAUSDT,отскок,bids,0.91400000,2023-02-09 23:39:41,0.91600000,2023-02-09 23:40:02,True
KAVAUSDT,отскок,bids,0.91300000,2023-02-09 23:40:39,0.91500000,2023-02-09 23:41:22,True
KAVAUSDT,отскок,bids,0.91400000,2023-02-09 23:45:04,0.91600000,2023-02-09 23:45:19,True
KAVAUSDT,отскок,asks,0.91500000,2023-02-09 23:50:53,0.91300000,2023-02-09 23:51:33,True
KAVAUSDT,отскок,asks,0.91500000,2023-02-09 23:56:39,0.91300000,2023-02-09 23:57:02,True
KAVAUSDT,отскок,bids,0.91200000,2023-02-09 23:59:43,0.91100000,2023-02-09 23:59:54,False
KAVAUSDT,отскок,bids,0.90800000,2023-02-10 00:00:14,0.90700000,2023-02-10 00:00:27,False
KAVAUSDT,отскок,asks,0.90800000,2023-02-10 00:00:36,0.90500000,2023-02-10 00:02:13,True
KAVAUSDT,отскок,asks,0.90700000,2023-02-10 00:02:17,0.90400000,2023-02-10 00:03:26,True
KAVAUSDT,отскок,bids,0.90300000,2023-02-10 00:05:21,0.90500000,2023-02-10 00:05:41,True
KAVAUSDT,отскок,bids,0.90700000,2023-02-10 00:06:41,0.90600000,2023-02-10 00:07:01,False
KAVAUSDT,отскок,bids,0.90400000,2023-02-10 00:07:24,0.90300000,2023-02-10 00:09:24,False
KAVAUSDT,отскок,asks,0.90300000,2023-02-10 00:09:39,0.90400000,2023-02-10 00:10:09,False
KAVAUSDT,отскок,asks,0.90400000,2023-02-10 00:10:13,0.90200000,2023-02-10 00:10:27,True
KAVAUSDT,отскок,bids,0.90100000,2023-02-10 00:11:07,0.90400000,2023-02-10 00:11:52,True
KAVAUSDT,отскок,asks,0.90400000,2023-02-10 00:11:53,0.90500000,2023-02-10 00:11:59,False
KAVAUSDT,отскок,asks,0.90700000,2023-02-10 00:12:12,0.90500000,2023-02-10 00:12:39,True
KAVAUSDT,отскок,bids,0.90600000,2023-02-10 00:16:35,0.90800000,2023-02-10 00:16:59,True
KAVAUSDT,отскок,bids,0.90300000,2023-02-10 00:19:28,0.90200000,2023-02-10 00:20:01,False
KAVAUSDT,отскок,bids,0.89900000,2023-02-10 00:23:15,0.89800000,2023-02-10 00:24:02,False
KAVAUSDT,отскок,asks,0.89900000,2023-02-10 00:24:19,0.89700000,2023-02-10 00:24:43,True
KAVAUSDT,отскок,asks,0.90000000,2023-02-10 00:25:57,0.90100000,2023-02-10 00:26:15,False
KAVAUSDT,отскок,bids,0.90300000,2023-02-10 00:26:37,0.90200000,2023-02-10 00:27:02,False
KAVAUSDT,отскок,bids,0.90200000,2023-02-10 00:27:14,0.90100000,2023-02-10 00:27:45,False
KAVAUSDT,отскок,asks,0.89900000,2023-02-10 00:27:58,0.90000000,2023-02-10 00:27:59,False
KAVAUSDT,отскок,asks,0.90000000,2023-02-10 00:28:08,0.90100000,2023-02-10 00:28:10,False
KAVAUSDT,отскок,bids,0.90000000,2023-02-10 00:28:16,0.89900000,2023-02-10 00:28:39,False
KAVAUSDT,отскок,bids,0.89800000,2023-02-10 00:29:17,0.89700000,2023-02-10 00:30:02,False
KAVAUSDT,отскок,bids,0.87900000,2023-02-10 00:31:19,0.87800000,2023-02-10 00:31:20,False
KAVAUSDT,отскок,asks,0.88100000,2023-02-10 00:31:28,0.88200000,2023-02-10 00:31:29,False
KAVAUSDT,отскок,asks,0.88000000,2023-02-10 00:31:42,0.87700000,2023-02-10 00:31:43,True
KAVAUSDT,отскок,bids,0.88100000,2023-02-10 00:32:03,0.88300000,2023-02-10 00:32:05,True
KAVAUSDT,отскок,asks,0.88500000,2023-02-10 00:32:36,0.88300000,2023-02-10 00:32:50,True
KAVAUSDT,отскок,bids,0.88800000,2023-02-10 00:35:14,0.89000000,2023-02-10 00:35:55,True
KAVAUSDT,отскок,bids,0.89000000,2023-02-10 00:38:13,0.89200000,2023-02-10 00:38:27,True
KAVAUSDT,отскок,bids,0.89000000,2023-02-10 00:38:34,0.89200000,2023-02-10 00:39:56,True
KAVAUSDT,отскок,bids,0.89000000,2023-02-10 00:41:05,0.89300000,2023-02-10 00:41:27,True
KAVAUSDT,отскок,bids,0.88800000,2023-02-10 00:43:08,0.88600000,2023-02-10 00:43:15,False
KAVAUSDT,отскок,bids,0.88100000,2023-02-10 00:51:03,0.88400000,2023-02-10 00:51:07,True
KAVAUSDT,отскок,asks,0.88000000,2023-02-10 00:52:54,0.88100000,2023-02-10 00:52:55,False
KAVAUSDT,отскок,asks,0.88900000,2023-02-10 01:00:03,0.88700000,2023-02-10 01:02:15,True
KAVAUSDT,отскок,bids,0.88500000,2023-02-10 01:08:14,0.88700000,2023-02-10 01:08:27,True
KAVAUSDT,отскок,bids,0.89100000,2023-02-10 01:15:24,0.89300000,2023-02-10 01:15:45,True
KAVAUSDT,отскок,bids,0.89300000,2023-02-10 01:16:56,0.89200000,2023-02-10 01:16:59,False
KAVAUSDT,отскок,bids,0.88900000,2023-02-10 01:30:06,0.89100000,2023-02-10 01:31:56,True
KAVAUSDT,отскок,asks,0.89000000,2023-02-10 01:37:41,0.88800000,2023-02-10 01:39:04,True
KAVAUSDT,отскок,bids,0.88600000,2023-02-10 01:40:06,0.88500000,2023-02-10 01:41:27,False
KAVAUSDT,отскок,bids,0.88400000,2023-02-10 01:41:49,0.88300000,2023-02-10 01:43:03,False
KAVAUSDT,отскок,bids,0.88300000,2023-02-10 01:43:16,0.88200000,2023-02-10 01:44:04,False
KAVAUSDT,отскок,asks,0.88000000,2023-02-10 01:45:02,0.87700000,2023-02-10 01:45:03,True
KAVAUSDT,отскок,asks,0.87800000,2023-02-10 01:48:26,0.87900000,2023-02-10 01:49:09,False
KAVAUSDT,отскок,bids,0.87500000,2023-02-10 01:50:55,0.87400000,2023-02-10 01:50:56,False
KAVAUSDT,отскок,bids,0.87100000,2023-02-10 01:51:30,0.87000000,2023-02-10 01:51:32,False
KAVAUSDT,отскок,bids,0.86000000,2023-02-10 01:53:11,0.85800000,2023-02-10 01:53:12,False
KAVAUSDT,отскок,asks,0.85400000,2023-02-10 01:55:34,0.85000000,2023-02-10 01:55:36,True
KAVAUSDT,отскок,bids,0.86200000,2023-02-10 02:00:53,0.86100000,2023-02-10 02:00:53,False
KAVAUSDT,отскок,asks,0.86900000,2023-02-10 02:05:35,0.86700000,2023-02-10 02:05:48,True
KAVAUSDT,отскок,bids,0.86800000,2023-02-10 02:11:04,0.86600000,2023-02-10 02:12:10,False
KAVAUSDT,отскок,bids,0.86900000,2023-02-10 02:14:35,0.86800000,2023-02-10 02:16:13,False
KAVAUSDT,отскок,bids,0.87300000,2023-02-10 02:26:21,0.87500000,2023-02-10 02:27:18,True
KAVAUSDT,отскок,bids,0.87000000,2023-02-10 02:30:38,0.87200000,2023-02-10 02:32:04,True
KAVAUSDT,отскок,asks,0.87300000,2023-02-10 02:47:08,0.87400000,2023-02-10 02:47:31,False
KAVAUSDT,отскок,bids,0.87100000,2023-02-10 03:01:05,0.87000000,2023-02-10 03:01:22,False
KAVAUSDT,отскок,bids,0.86900000,2023-02-10 03:02:05,0.86800000,2023-02-10 03:02:34,False
KAVAUSDT,отскок,bids,0.87100000,2023-02-10 03:03:09,0.87300000,2023-02-10 03:03:12,True
KAVAUSDT,отскок,bids,0.87600000,2023-02-10 03:12:06,0.87900000,2023-02-10 03:12:50,True
KAVAUSDT,отскок,bids,0.87600000,2023-02-10 03:13:16,0.87800000,2023-02-10 03:13:22,True
KAVAUSDT,отскок,bids,0.88000000,2023-02-10 03:15:11,0.87900000,2023-02-10 03:15:22,False
KAVAUSDT,отскок,bids,0.87700000,2023-02-10 03:15:39,0.87600000,2023-02-10 03:16:21,False
KAVAUSDT,отскок,bids,0.87500000,2023-02-10 03:17:23,0.87700000,2023-02-10 03:17:40,True
KAVAUSDT,отскок,asks,0.87600000,2023-02-10 03:18:12,0.87800000,2023-02-10 03:18:13,False
KAVAUSDT,отскок,asks,0.87100000,2023-02-10 03:19:43,0.87200000,2023-02-10 03:19:56,False
KAVAUSDT,отскок,bids,0.86800000,2023-02-10 03:20:12,0.86700000,2023-02-10 03:20:12,False
KAVAUSDT,отскок,bids,0.86700000,2023-02-10 03:21:04,0.86900000,2023-02-10 03:21:13,True
KAVAUSDT,отскок,asks,0.87400000,2023-02-10 03:25:34,0.87500000,2023-02-10 03:26:10,False
KAVAUSDT,отскок,bids,0.87000000,2023-02-10 03:27:05,0.87200000,2023-02-10 03:27:19,True
KAVAUSDT,отскок,bids,0.87000000,2023-02-10 03:29:19,0.86800000,2023-02-10 03:29:25,False
KAVAUSDT,отскок,bids,0.86800000,2023-02-10 03:30:02,0.87000000,2023-02-10 03:30:20,True
KAVAUSDT,отскок,asks,0.87100000,2023-02-10 03:30:27,0.87300000,2023-02-10 03:31:10,False
KAVAUSDT,отскок,bids,0.86700000,2023-02-10 03:33:05,0.86600000,2023-02-10 03:33:18,False
KAVAUSDT,отскок,bids,0.86900000,2023-02-10 03:36:26,0.87100000,2023-02-10 03:37:04,True
KAVAUSDT,отскок,bids,0.87100000,2023-02-10 03:38:05,0.87300000,2023-02-10 03:38:29,True
KAVAUSDT,отскок,asks,0.87400000,2023-02-10 03:39:09,0.87100000,2023-02-10 03:39:17,True
KAVAUSDT,отскок,bids,0.86600000,2023-02-10 03:42:38,0.86500000,2023-02-10 03:43:51,False
KAVAUSDT,отскок,bids,0.86500000,2023-02-10 03:45:36,0.86400000,2023-02-10 03:46:04,False
KAVAUSDT,отскок,asks,0.86400000,2023-02-10 03:46:22,0.86200000,2023-02-10 03:47:03,True
KAVAUSDT,отскок,bids,0.86100000,2023-02-10 03:50:16,0.86300000,2023-02-10 03:50:18,True
KAVAUSDT,отскок,bids,0.86200000,2023-02-10 03:52:56,0.86100000,2023-02-10 03:53:46,False
KAVAUSDT,отскок,asks,0.85900000,2023-02-10 03:54:26,0.86000000,2023-02-10 03:55:30,False
KAVAUSDT,отскок,bids,0.85600000,2023-02-10 03:58:19,0.85800000,2023-02-10 03:58:51,True
KAVAUSDT,отскок,asks,0.86200000,2023-02-10 04:02:52,0.86300000,2023-02-10 04:03:25,False
KAVAUSDT,отскок,bids,0.86100000,2023-02-10 04:03:38,0.86300000,2023-02-10 04:03:45,True
KAVAUSDT,отскок,asks,0.86400000,2023-02-10 04:06:51,0.86200000,2023-02-10 04:07:02,True
KAVAUSDT,отскок,asks,0.86400000,2023-02-10 04:07:20,0.86500000,2023-02-10 04:07:34,False
KAVAUSDT,отскок,asks,0.86600000,2023-02-10 04:08:49,0.86400000,2023-02-10 04:09:01,True
KAVAUSDT,отскок,bids,0.86300000,2023-02-10 04:10:06,0.86500000,2023-02-10 04:11:26,True
KAVAUSDT,отскок,bids,0.86100000,2023-02-10 04:15:52,0.86300000,2023-02-10 04:16:09,True
KAVAUSDT,отскок,bids,0.86100000,2023-02-10 04:16:14,0.86300000,2023-02-10 04:16:25,True
KAVAUSDT,отскок,bids,0.86000000,2023-02-10 04:18:03,0.85900000,2023-02-10 04:19:24,False
KAVAUSDT,отскок,bids,0.86000000,2023-02-10 04:20:03,0.85900000,2023-02-10 04:21:01,False
KAVAUSDT,отскок,asks,0.85900000,2023-02-10 04:23:01,0.86000000,2023-02-10 04:24:13,False
KAVAUSDT,отскок,asks,0.86100000,2023-02-10 04:25:31,0.85900000,2023-02-10 04:25:44,True
KAVAUSDT,отскок,asks,0.85800000,2023-02-10 04:30:50,0.85600000,2023-02-10 04:31:01,True
KAVAUSDT,отскок,asks,0.85900000,2023-02-10 04:33:37,0.86000000,2023-02-10 04:34:09,False
KAVAUSDT,отскок,asks,0.86400000,2023-02-10 04:38:13,0.86200000,2023-02-10 04:39:42,True
KAVAUSDT,отскок,asks,0.86500000,2023-02-10 04:42:05,0.86600000,2023-02-10 04:42:25,False
KAVAUSDT,отскок,asks,0.86700000,2023-02-10 04:42:52,0.86500000,2023-02-10 04:44:02,True
KAVAUSDT,отскок,bids,0.86400000,2023-02-10 04:44:07,0.86300000,2023-02-10 04:45:02,False
KAVAUSDT,отскок,bids,0.86300000,2023-02-10 04:45:05,0.86500000,2023-02-10 04:45:26,True
KAVAUSDT,отскок,asks,0.86600000,2023-02-10 04:48:50,0.86700000,2023-02-10 04:49:56,False
KAVAUSDT,отскок,asks,0.86600000,2023-02-10 04:54:52,0.86400000,2023-02-10 04:55:02,True
KAVAUSDT,отскок,bids,0.86400000,2023-02-10 04:55:12,0.86600000,2023-02-10 04:55:14,True
KAVAUSDT,отскок,asks,0.86600000,2023-02-10 04:57:55,0.86700000,2023-02-10 04:58:12,False
KAVAUSDT,отскок,asks,0.86900000,2023-02-10 04:59:35,0.86700000,2023-02-10 05:00:24,True
KAVAUSDT,отскок,bids,0.86900000,2023-02-10 05:01:44,0.87100000,2023-02-10 05:02:28,True
KAVAUSDT,отскок,bids,0.87000000,2023-02-10 05:04:06,0.86900000,2023-02-10 05:05:45,False
KAVAUSDT,отскок,bids,0.86800000,2023-02-10 05:08:01,0.86700000,2023-02-10 05:10:01,False
KAVAUSDT,отскок,bids,0.87000000,2023-02-10 05:15:32,0.86900000,2023-02-10 05:16:03,False
KAVAUSDT,отскок,bids,0.86900000,2023-02-10 05:16:06,0.86800000,2023-02-10 05:16:15,False
KAVAUSDT,отскок,bids,0.86400000,2023-02-10 05:24:05,0.86600000,2023-02-10 05:24:48,True
KAVAUSDT,отскок,asks,0.86600000,2023-02-10 05:24:55,0.86400000,2023-02-10 05:28:49,True
KAVAUSDT,отскок,asks,0.86800000,2023-02-10 05:35:50,0.86600000,2023-02-10 05:35:55,True
KAVAUSDT,отскок,bids,0.86500000,2023-02-10 05:35:59,0.86700000,2023-02-10 05:36:56,True
KAVAUSDT,отскок,bids,0.86700000,2023-02-10 05:41:54,0.86900000,2023-02-10 05:42:30,True
KAVAUSDT,отскок,asks,0.86900000,2023-02-10 05:42:47,0.86700000,2023-02-10 05:47:03,True
KAVAUSDT,отскок,bids,0.86600000,2023-02-10 05:48:04,0.86800000,2023-02-10 05:48:47,True
KAVAUSDT,отскок,bids,0.86800000,2023-02-10 05:49:07,0.87000000,2023-02-10 05:50:10,True
KAVAUSDT,отскок,asks,0.87000000,2023-02-10 05:50:11,0.86800000,2023-02-10 05:51:01,True
KAVAUSDT,отскок,bids,0.86800000,2023-02-10 05:59:24,0.87000000,2023-02-10 06:00:07,True
KAVAUSDT,отскок,asks,0.86700000,2023-02-10 06:08:43,0.86500000,2023-02-10 06:09:57,True
KAVAUSDT,отскок,asks,0.86800000,2023-02-10 06:18:01,0.86600000,2023-02-10 06:19:01,True
KAVAUSDT,отскок,bids,0.86500000,2023-02-10 06:19:21,0.86700000,2023-02-10 06:19:28,True
KAVAUSDT,отскок,asks,0.86800000,2023-02-10 06:20:10,0.86900000,2023-02-10 06:23:12,False
KAVAUSDT,отскок,bids,0.86900000,2023-02-10 06:30:25,0.86800000,2023-02-10 06:34:55,False
KAVAUSDT,отскок,bids,0.86800000,2023-02-10 06:34:59,0.87000000,2023-02-10 06:35:53,True
KAVAUSDT,отскок,bids,0.86900000,2023-02-10 06:40:03,0.86800000,2023-02-10 06:42:14,False
KAVAUSDT,отскок,asks,0.86800000,2023-02-10 06:42:32,0.86600000,2023-02-10 06:44:04,True
KAVAUSDT,отскок,bids,0.86600000,2023-02-10 06:44:08,0.86800000,2023-02-10 06:44:57,True
KAVAUSDT,отскок,asks,0.86800000,2023-02-10 06:44:59,0.86600000,2023-02-10 06:46:17,True
KAVAUSDT,отскок,asks,0.86600000,2023-02-10 06:47:48,0.86700000,2023-02-10 06:51:51,False
KAVAUSDT,отскок,asks,0.86700000,2023-02-10 06:53:39,0.86500000,2023-02-10 06:53:52,True
KAVAUSDT,отскок,asks,0.86700000,2023-02-10 06:53:56,0.86800000,2023-02-10 07:01:37,False
KAVAUSDT,отскок,asks,0.87000000,2023-02-10 07:04:25,0.86800000,2023-02-10 07:05:02,True
KAVAUSDT,отскок,bids,0.86800000,2023-02-10 07:05:10,0.86700000,2023-02-10 07:06:15,False
